Price,Date,Close,High,Low,Open,Volume,Previous_Close,Close_Shifted,Open_Shifted,High_Shifted,Low_Shifted,RSI,SMA_50,EMA_20,MACD,MACD_signal,MACD_histogram,Signal
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,,,
79,2024-04-25,169.27749633789062,169.9949017439694,167.54376407257087,168.91879363485126,50558300,168.41062927246094,168.41062927246094,165.93955957507254,168.68961856026672,165.61076271741103,46.73542406901935,173.2590805053711,169.0884537056882,-1.8259194035015867,-1.795280630380683,-0.030638773120903684,-1
80,2024-04-26,168.6896209716797,170.72225941243215,168.57004327249933,169.26753170576032,44838400,169.27749633789062,169.27749633789062,168.91879363485126,169.9949017439694,167.54376407257087,48.52592386069496,172.9571731567383,169.10645776589797,-1.5942323132464082,-1.7550709669538282,0.16083865370742,0
81,2024-04-29,172.8744659423828,175.39534310552878,172.47591417733986,172.74492977704497,68169400,168.6896209716797,168.6896209716797,169.26753170576032,170.72225941243215,168.57004327249933,47.36315375844044,172.66124420166017,169.06675902359146,-1.4414392396872415,-1.692344621500511,0.2509053818132694,0
82,2024-04-30,169.7158966064453,174.35909916149876,169.38708455902474,172.70508045160457,65934800,172.8744659423828,172.8744659423828,172.74492977704497,175.39534310552878,172.47591417733986,55.531772999832086,172.45479095458984,169.42939777776206,-0.9714691218319729,-1.5481695215668034,0.5767003997348306,0
83,2024-05-01,168.6896209716797,172.08733045132695,168.50030355143892,168.96861026347364,50383100,169.7158966064453,169.7158966064453,172.70508045160457,174.35909916149876,169.38708455902474,49.31158540946913,172.2160549926758,169.4566833804938,-0.8441536873839084,-1.4073663547302244,0.563212667346316,0
84,2024-05-02,172.4061737060547,172.7947670308616,170.27388965643632,171.8880442050533,94214900,168.6896209716797,168.6896209716797,168.96861026347364,172.08733045132695,168.50030355143892,47.45175844280795,171.97173919677735,169.3836298177496,-0.8166532843943912,-1.2892237406630578,0.47257045626866656,0
85,2024-05-03,182.71884155273438,186.32578503963057,182.0014362443012,185.9770408577792,163224100,172.4061737060547,172.4061737060547,171.8880442050533,172.7947670308616,170.27388965643632,54.18997640129211,171.78660888671874,169.67149114044534,-0.48932365327701177,-1.1292437231858485,0.6399200699088368,0
86,2024-05-06,181.05487060546875,183.53588344480866,179.76951304919194,181.69256254536748,78569700,182.71884155273438,182.71884155273438,185.9770408577792,186.32578503963057,182.0014362443012,66.88063757112214,171.76688049316405,170.91409594161573,0.5953704859748825,-0.7843208813537024,1.3796913673285849,0
87,2024-05-07,181.7423858642578,184.23337259597065,180.66629297548113,182.78860333233249,77305800,181.05487060546875,181.05487060546875,181.69256254536748,183.53588344480866,179.76951304919194,63.809033108542096,171.75073852539063,171.87988400483982,1.3056788045701637,-0.3663209441689292,1.671999748739093,1
88,2024-05-08,182.08116149902344,182.40997355379537,180.79580390275353,182.19076551728074,45057100,181.7423858642578,181.7423858642578,182.78860333233249,184.23337259597065,180.66629297548113,64.53380406197508,171.77544891357422,172.81916989621297,1.9021531625231773,0.08737387716949213,1.8147792853536853,1
89,2024-05-09,183.90457153320312,183.9942434045937,181.4534339554284,181.90180851615733,48983000,182.08116149902344,182.08116149902344,182.19076551728074,182.40997355379537,180.79580390275353,64.90674389267018,171.77764099121094,173.70126433457588,2.374824255287905,0.5448639527931747,1.8299603024947302,1
90,2024-05-10,182.63742065429688,184.67281593274453,181.71949609935797,184.4832417440643,50759500,183.90457153320312,183.90457153320312,181.90180851615733,183.9942434045937,181.4534339554284,66.92283124569929,171.84041412353517,174.67300787730227,2.863544296445127,1.0086000215235653,1.8549442749215619,1
91,2024-05-13,185.8601531982422,186.67831235597092,184.20389092118026,185.022050078909,72044800,182.63742065429688,182.63742065429688,184.4832417440643,184.67281593274453,181.71949609935797,64.1641178763185,171.89119598388672,175.4315233798732,3.1127283691604646,1.429425691050945,1.6833026781095195,1
92,2024-05-14,187.00755310058594,187.87560260141976,185.87012310151908,187.0873746193062,52393600,185.8601531982422,185.8601531982422,185.022050078909,186.67831235597092,184.20389092118026,67.79969135803725,172.02815368652344,176.42472621971785,3.529569445372829,1.8494544419153218,1.680115003457507,1
93,2024-05-15,189.2924041748047,190.2203008031565,186.9476945906926,187.48648604697289,70400000,187.00755310058594,187.00755310058594,187.0873746193062,187.87560260141976,185.87012310151908,69.00532976619196,172.2789306640625,177.43261449408624,3.9074617970609893,2.2610559129444554,1.6464058841165339,1
94,2024-05-16,189.41212463378906,190.66929452090585,189.23253763528552,190.04070957734746,52845200,189.2924041748047,189.2924041748047,187.48648604697289,190.2203008031565,186.9476945906926,71.30905002571491,172.67464569091797,178.56211827320226,4.341269146360446,2.6770985596276535,1.6641705867327925,1
95,2024-05-17,189.4420623779297,190.3799462232965,188.75361507763282,189.082873144053,41282900,189.41212463378906,189.41212463378906,190.04070957734746,190.66929452090585,189.23253763528552,71.42887991181769,173.09268280029298,179.59545221230576,4.641223896569812,3.0699236270160855,1.5713002695537268,1
96,2024-05-20,190.6094207763672,191.48744227389747,188.58399727816297,188.90328335886426,44361300,189.4420623779297,189.4420623779297,189.082873144053,190.3799462232965,188.75361507763282,71.46097914589069,173.51371002197266,180.53322460903183,4.825727935194379,3.4210844886517444,1.404643446542635,1
97,2024-05-21,191.91647338867188,192.295606563888,190.48968851208156,190.65930352654095,42309400,190.6094207763672,190.6094207763672,188.90328335886426,191.48744227389747,188.58399727816297,72.7467272394851,173.92360931396485,181.49286233925426,5.008410938149439,3.7385497785512833,1.2698611595981553,1
98,2024-05-22,190.46974182128906,192.3854279059742,189.84117207338795,191.83666445590288,34648500,191.91647338867188,191.91647338867188,190.65930352654095,192.295606563888,190.48968851208156,74.150946747503,174.31939514160158,182.48558720110356,5.198729044145381,4.030585631670103,1.1681434124752776,1
99,2024-05-23,186.45880126953125,190.5695104450197,186.20936473753514,190.54955125962866,51005900,190.46974182128906,190.46974182128906,191.83666445590288,192.3854279059742,189.84117207338795,69.86026651777541,174.6766812133789,183.24598287921648,5.1731851099162895,4.25910552731934,0.9140795825969494,1
100,2024-05-24,189.5518035888672,190.15045735054443,187.61617368042806,188.3944296603675,36294600,186.45880126953125,186.45880126953125,190.54955125962866,190.5695104450197,186.20936473753514,59.56892152908537,174.99559661865234,183.55196558305596,4.774257309910922,4.362135883837657,0.4121214260732655,1
101,2024-05-28,189.56179809570312,192.5650085513949,188.67380462379438,191.07836129474845,52280100,189.5518035888672,189.5518035888672,188.3944296603675,190.15045735054443,187.61617368042806,63.9760158517351,175.33910705566407,184.12337872646654,4.654034776293514,4.420515662328828,0.23351911396468594,1
102,2024-05-29,189.86111450195312,191.81670371975596,189.0828736970108,189.18265440509,53068000,189.56179809570312,189.56179809570312,191.07836129474845,192.5650085513949,188.67380462379438,63.98967519645015,175.69039001464844,184.6413234282986,4.507603181824692,4.437933166228001,0.0696700155966905,1
103,2024-05-30,190.85885620117188,191.74684967437963,190.2003553062749,190.33005195445256,49947900,189.86111450195312,189.86111450195312,189.18265440509,191.81670371975596,189.0828736970108,64.4247262347303,176.0257388305664,185.13844638769424,4.365385968630278,4.423423726708457,-0.05803775807817857,0
104,2024-05-31,191.8166961669922,192.13598224075488,189.4819738440947,191.00852422632752,75158300,190.85885620117188,190.85885620117188,190.33005195445256,191.74684967437963,190.2003553062749,65.90347885014731,176.3340121459961,185.68324732231116,4.2838061682745945,4.395500215021684,-0.11169404674708971,0
105,2024-06-03,193.59266662597656,194.55050954143104,192.0860755575436,192.46520870740554,50080500,191.8166961669922,191.8166961669922,191.00852422632752,192.13598224075488,189.4819738440947,67.30837213169148,176.60982940673827,186.26738530751888,4.247480952525478,4.365896362522443,-0.11841540999696498,0
106,2024-06-04,193.91195678710938,194.87977170290745,192.59492465346364,194.20129645164835,47471400,193.59266662597656,193.59266662597656,192.46520870740554,194.55050954143104,192.0860755575436,69.79356555957396,177.06664001464844,186.965031147372,4.312289541444159,4.3551749983067864,-0.04288545686262779,0
107,2024-06-05,195.42852783203125,196.45620511862302,194.43078171111515,194.95958593724887,54156800,193.91195678710938,193.91195678710938,194.20129645164835,194.87977170290745,192.59492465346364,70.23170474470578,177.51170196533204,187.62664311306128,4.339393040870277,4.352018606819485,-0.012625565949207385,0
108,2024-06-06,194.04165649414062,196.05710787096342,193.7323576402732,195.24893596907827,41181800,195.42852783203125,195.42852783203125,194.95958593724887,196.45620511862302,194.43078171111515,72.28781019412476,178.01559173583985,188.36967975296318,4.432156230148109,4.36804613148521,0.06411009866289952,1
109,2024-06-07,196.4462432861328,196.49613363963536,193.70244131187536,194.21128637904513,53103900,194.04165649414062,194.04165649414062,195.24893596907827,196.05710787096342,193.7323576402732,67.68382012304407,178.51446197509765,188.9098680140277,4.343691428637754,4.363175190915719,-0.019483762277964445,0
110,2024-06-10,192.68472290039062,196.85530953542744,191.7169079607164,196.45620195884163,97262100,196.4462432861328,196.4462432861328,194.21128637904513,196.49613363963536,193.70244131187536,71.11844173671022,178.98968383789062,189.62761803994246,4.416699531332597,4.373880058999095,0.04281947233350181,1
111,2024-06-11,206.68310546875,206.6930926736998,193.1935887051364,193.21353266624035,172373300,192.68472290039062,192.68472290039062,196.45620195884163,196.85530953542744,191.7169079607164,60.31859178781691,179.42614349365235,189.91877088379468,4.123502549323945,4.323804557064065,-0.2003020077401203,0
112,2024-06-12,212.58978271484375,219.7037025197263,206.43367547843766,206.902617394007,198134300,206.68310546875,206.68310546875,193.21353266624035,206.6930926736998,193.1935887051364,75.33176914593017,180.17146575927734,191.51537417759997,4.963478423011679,4.451739330253588,0.5117390927580914,1
113,2024-06-13,213.75714111328125,216.2614784743462,211.12309188063193,214.25601418934664,97862700,212.58978271484375,212.58978271484375,206.902617394007,219.7037025197263,206.43367547843766,78.95065006709775,181.05863616943358,193.52246070495653,6.036203250540723,4.768632114311015,1.2675711362297077,1
114,2024-06-14,212.01107788085938,214.68503016669274,210.8237575657328,213.36801320894725,70122700,213.75714111328125,213.75714111328125,214.25601418934664,216.2614784743462,211.12309188063193,79.58798514131817,181.95301177978516,195.44957312479698,6.9009911414939324,5.1951039197475986,1.705887221746334,1
115,2024-06-17,216.18165588378906,218.45651588142053,212.2405616472853,212.88909055319678,93728300,212.01107788085938,212.01107788085938,213.36801320894725,214.68503016669274,210.8237575657328,75.88684063091344,182.82900604248047,197.02685929204102,7.36060064274281,5.6282032643466415,1.7323973783961684,1
116,2024-06-18,213.8070068359375,218.13723651623954,212.5199210550432,217.09957203800778,79943300,216.18165588378906,216.18165588378906,212.88909055319678,218.45651588142053,212.2405616472853,78.46311644514768,183.7732669067383,198.85112563411226,7.969507749165871,6.096464161310488,1.873043587855383,1
117,2024-06-20,209.20741271972656,213.75714811087835,208.37929678381894,213.44783400509766,86172500,213.8070068359375,213.8070068359375,217.09957203800778,218.13723651623954,212.5199210550432,73.63883102082205,184.6925534057617,200.27549527238133,8.166320427028609,6.510435414454113,1.6558850125744957,1
118,2024-06-21,207.02235412597656,211.41243109582913,206.64320571720273,209.91581187096148,246421400,209.20741271972656,209.20741271972656,213.44783400509766,213.75714811087835,208.37929678381894,65.26793286274508,185.49553619384767,201.12615407689043,7.860535724607644,6.7804554764848195,1.0800802481228242,1
119,2024-06-24,207.67086791992188,212.22058759649926,206.1243584552299,207.25181639438415,80727000,207.02235412597656,207.02235412597656,209.91581187096148,211.41243109582913,206.64320571720273,61.68083146679733,186.29248168945313,201.68769693870814,7.3570753921598,6.895779459619816,0.4612959325399837,1
120,2024-06-25,208.59878540039062,210.90357646615678,208.13981549353107,208.67859169129048,56713900,207.67086791992188,207.67086791992188,207.25181639438415,212.22058759649926,206.1243584552299,62.34234372437801,186.95772064208984,202.2575227464428,6.930518392839758,6.9027272462638045,0.027791146575953718,1
121,2024-06-26,212.7693634033203,214.37573529051122,210.16524538059215,211.0233076661301,66213200,208.59878540039062,208.59878540039062,208.67859169129048,210.90357646615678,208.13981549353107,63.31811556055666,187.61142669677736,202.86145252300923,6.591362954289252,6.840454387868894,-0.24909143357964147,0
122,2024-06-27,213.61746215820312,215.25376527623442,211.8714063519454,214.2061287476001,49772700,212.7693634033203,212.7693634033203,211.0233076661301,214.37573529051122,210.16524538059215,67.40604698983908,188.42546630859374,203.80506308303887,6.583223315153816,6.789008173325879,-0.2057848581720627,0
123,2024-06-28,210.14527893066406,215.58300736088682,209.8260080950157,215.28368048569334,82542700,213.61746215820312,213.61746215820312,214.2061287476001,215.25376527623442,211.8714063519454,68.18256579813455,189.32242889404296,204.73957728067356,6.569478218612147,6.745102182383133,-0.17562396377098555,0
124,2024-07-01,216.261474609375,217.01975619065925,211.4423589537816,211.61197396968475,60402900,210.14527893066406,210.14527893066406,215.28368048569334,215.58300736088682,209.8260080950157,61.701430741710716,190.17744842529297,205.25440600924406,6.2068601422745076,6.637453774361409,-0.43059363208690105,0
125,2024-07-02,219.77354431152344,219.88329699479613,214.61519864650157,215.66281990345283,58046200,216.261474609375,216.261474609375,211.61197396968475,217.01975619065925,211.4423589537816,67.55235336905636,191.17392303466798,206.3026982568756,6.339925861482385,6.577948191785604,-0.2380223303032194,0
126,2024-07-03,221.0506591796875,221.0506591796875,218.53633465750286,219.50414962607874,37369800,219.77354431152344,219.77354431152344,215.66281990345283,219.88329699479613,214.61519864650157,70.35318078186113,192.28129150390626,207.58563597636586,6.6520948671701206,6.592777526862508,0.059317340307612376,1
127,2024-07-05,225.82984924316406,225.93960192344272,221.15041758535088,221.15041758535088,60412400,221.0506591796875,221.0506591796875,219.50414962607874,221.0506591796875,218.53633465750286,71.32256288751988,193.39746307373048,208.86801913858696,6.922742483705861,6.658770518231179,0.26397196547468127,1
128,2024-07-08,227.30653381347656,227.33646497984205,222.74682662809306,226.57816816685514,59085900,225.82984924316406,225.82984924316406,221.15041758535088,225.93960192344272,221.15041758535088,74.66149035760172,194.58809509277344,210.48343152949906,7.43714261587067,6.8144449377590774,0.6226976781115923,1
129,2024-07-09,228.16458129882812,228.8829597417087,225.85979013808537,227.41627168952732,48076100,227.30653381347656,227.30653381347656,226.57816816685514,227.33646497984205,222.74682662809306,75.60654743831473,195.76601318359374,212.08563174702073,7.87320709977547,7.026197370162357,0.8470097296131138,1
130,2024-07-10,232.4548797607422,232.55466045949046,228.73329110826765,228.78318145764177,62627700,228.16458129882812,228.16458129882812,227.41627168952732,228.8829597417087,225.85979013808537,76.1628856903811,196.9437548828125,213.61696027576428,8.193578137566249,7.259673523643135,0.9339046139231133,1
131,2024-07-11,227.05709838867188,231.86622690917008,225.26115227596378,230.86848076037649,64710600,232.4548797607422,232.4548797607422,228.78318145764177,232.55466045949046,228.73329110826765,78.77008787436478,198.21906005859375,215.41104784576217,8.693453008722372,7.546429420658983,1.147023588063389,1
132,2024-07-12,230.0203857421875,232.11565870158282,228.1645773343909,228.40404188598967,53046500,227.05709838867188,227.05709838867188,230.86848076037649,231.86622690917008,225.26115227596378,68.60340714684301,199.30271270751953,216.52019551651549,8.555429929278148,7.748229522382816,0.8072004068953316,1
133,2024-07-15,233.87168884277344,236.69531224247876,232.5646438368613,235.94700263838575,62631300,230.0203857421875,230.0203857421875,228.40404188598967,232.11565870158282,228.1645773343909,70.82931719952398,200.5088024902344,217.80592791896044,8.58618200715324,7.915820019336902,0.6703619878163387,1
134,2024-07-16,234.29075622558594,235.73748508570134,231.80636285277686,234.4703432233226,43234300,233.87168884277344,233.87168884277344,235.94700263838575,236.69531224247876,232.5646438368613,73.46262522427484,201.81244384765625,219.336000387895,8.819653745624606,8.096586764594443,0.7230669810301631,1
135,2024-07-17,228.3641357421875,230.93832254659503,226.12917896312734,228.9328431112231,57345900,234.29075622558594,234.29075622558594,234.4703432233226,235.73748508570134,231.80636285277686,73.74040709651906,203.05013549804687,220.7602628486275,8.935494200940468,8.264368251863647,0.6711259490768207,1
136,2024-07-18,223.67471313476562,229.92061345724463,221.7690296564846,229.76097042757166,66034600,228.3641357421875,228.3641357421875,228.9328431112231,230.93832254659503,226.12917896312734,63.60089392039249,203.96304138183595,221.48444121944272,8.451644556703855,8.301823512831689,0.14982104387216566,1
137,2024-07-19,223.80442810058594,226.28882140195597,222.77675082247163,224.31328836166992,49151500,223.67471313476562,223.67471313476562,229.76097042757166,229.92061345724463,221.7690296564846,56.930472122979026,204.81543823242188,221.69303854471156,7.6021600455935925,8.16189081938407,-0.5597307737904771,0
138,2024-07-22,223.45523071289062,227.26661302541467,222.58718122432802,226.4983442399413,48201800,223.80442810058594,223.80442810058594,224.31328836166992,226.28882140195597,222.77675082247163,57.06461291182536,205.65667907714842,221.89412326431864,6.860322832788114,7.901577222064879,-1.041254389276765,0
139,2024-07-23,224.5028533935547,226.42851135969482,222.1781030613285,223.86429647317826,39960300,223.45523071289062,223.45523071289062,226.4983442399413,227.26661302541467,222.58718122432802,56.553967531863215,206.48416046142577,222.0428001641826,6.17307482222364,7.555876742096632,-1.3828019198729917,0
140,2024-07-24,218.04742431640625,224.29332459793014,216.64061389677994,223.4951246791964,61777600,224.5028533935547,224.5028533935547,223.86429647317826,226.42851135969482,222.1781030613285,57.7747638419718,207.2961260986328,222.27709094793232,5.647855257734932,7.174272445224292,-1.5264171874893604,0
141,2024-07-25,216.99981689453125,220.35224458682225,214.13627507494223,218.4365585703147,51391200,218.04742431640625,218.04742431640625,223.4951246791964,224.29332459793014,216.64061389677994,48.694862412648796,208.004326171875,221.87426555445364,4.65703242176491,6.6708244405324155,-2.0137920187675054,0
142,2024-07-26,217.46875,218.99530033853074,215.52313289555326,218.20707238174316,41601300,216.99981689453125,216.99981689453125,218.4365585703147,220.35224458682225,214.13627507494223,47.393145274718634,208.6271194458008,221.41003234874677,3.7441053066899315,6.085480613763919,-2.3413753070739878,0
143,2024-07-29,217.7481231689453,218.80573164190093,215.26372979848315,216.47100932714253,36311800,217.46875,217.46875,218.20707238174316,218.99530033853074,215.52313289555326,48.0624318307703,209.23634338378906,221.0346721250566,3.023588922304583,5.473102275472052,-2.449513353167469,0
144,2024-07-30,218.30685424804688,219.8334045947242,215.63288672795753,218.6959746261333,41643800,217.7481231689453,217.7481231689453,216.47100932714253,218.80573164190093,215.26372979848315,48.48294468818073,209.80545776367188,220.72166746256983,2.4469111084449366,4.867864042066629,-2.4209529336216926,0
145,2024-07-31,221.5794677734375,223.3155515626994,220.13273889458495,220.94091084366266,50036300,218.30685424804688,218.30685424804688,218.6959746261333,219.8334045947242,215.63288672795753,49.3659097076705,210.38335235595704,220.4916852516629,2.011784119754566,4.296648057604217,-2.284863937849651,0
146,2024-08-01,217.8678436279297,223.9740450176905,216.53086747941563,223.86429233538576,62501000,221.5794677734375,221.5794677734375,220.94091084366266,223.3155515626994,220.13273889458495,54.30593156122415,211.02610046386718,220.59528358707,1.9090095338345066,3.819120352850275,-1.9101108190157685,0
147,2024-08-02,219.3644561767578,225.0915242198944,217.21930817086155,218.65604975341137,105568600,217.8678436279297,217.8678436279297,223.86429233538576,223.9740450176905,216.53086747941563,48.5237209223718,211.57126892089843,220.33552740048523,1.5106490627873086,3.357426094837682,-1.8467770320503734,0
148,2024-08-05,208.79833984375,213.0188017705649,195.55824424838744,198.64127617987643,119548600,219.3644561767578,219.3644561767578,218.65604975341137,225.0915242198944,217.21930817086155,50.798579267839735,212.12022857666017,220.2430444267969,1.300715802325925,2.9460840363353307,-1.6453682340094056,0
