Date,Close,High,Low,Open,Volume,Previous_Close,Close_Shifted,Open_Shifted,High_Shifted,Low_Shifted,RSI,SMA_50,EMA_20,MACD,MACD_signal,MACD_histogram,Signal
2024-04-17,167.39430236816406,170.0347421275801,167.39430236816406,168.99849837401,50901200,168.7693328857422,168.7693328857422,171.1307833718662,173.13353117115574,167.6633342016507,44.2256094734135,175.80882080078126,171.28006787003292,-1.135314375469818,-1.7289838113555107,0.5936694358856927,0
2024-04-18,166.43775939941406,168.0319969568735,165.9495357403214,167.42419559851692,43122900,167.39430236816406,167.39430236816406,168.99849837401,170.0347421275801,167.39430236816406,42.19599604459863,175.42140625,170.90999496509303,-1.32328440558274,-1.6478439302009567,0.3245595246182167,0
2024-04-19,164.40512084960938,165.80006730864108,163.48843957599198,165.610765092168,67772100,166.43775939941406,166.43775939941406,167.42419559851692,168.0319969568735,165.9495357403214,40.79348234644677,174.9826187133789,170.4840677683617,-1.5317796300377893,-1.6246310701683233,0.09285144013053404,0
2024-04-22,165.24208068847656,166.65695922918923,164.17594634744867,164.9232423149658,48116400,164.40512084960938,164.40512084960938,165.610765092168,165.80006730864108,163.48843957599198,37.90992155279705,174.50098876953126,169.90512044276625,-1.8398222157914006,-1.667669299292939,-0.17215291649846165,-1
2024-04-23,166.2982635498047,166.44773187185876,164.32540636965405,164.75386398167788,49537800,165.24208068847656,165.24208068847656,164.9232423149658,166.65695922918923,164.17594634744867,39.79698169342877,174.05779205322267,169.46102141854817,-1.9934334600386876,-1.7328221314420889,-0.26061132859659875,-1
2024-04-24,168.41062927246094,168.68961856026672,165.61076271741103,165.93955957507254,48251800,166.2982635498047,166.2982635498047,164.75386398167788,166.44773187185876,164.32540636965405,42.1849239155157,173.62037445068358,169.15980638342972,-2.0068130560804605,-1.7876203163697633,-0.2191927397106972,-1
2024-04-25,169.27749633789062,169.9949017439694,167.54376407257087,168.91879363485126,50558300,168.41062927246094,168.41062927246094,165.93955957507254,168.68961856026672,165.61076271741103,46.735419904235485,173.2590817260742,169.08845618238507,-1.8259181741796056,-1.795279887931732,-0.03063828624787357,-1
2024-04-26,168.6896209716797,170.72225941243215,168.57004327249933,169.26753170576032,44838400,169.27749633789062,169.27749633789062,168.91879363485126,169.9949017439694,167.54376407257087,48.52591981684325,172.95717437744142,169.10646000671895,-1.5942314418391845,-1.7550701987132227,0.16083875687403815,0
2024-04-29,172.8744659423828,175.39534310552878,172.47591417733986,172.74492977704497,68169400,168.6896209716797,168.6896209716797,169.26753170576032,170.72225941243215,168.57004327249933,47.363149823573025,172.6612454223633,169.06676105100092,-1.4414386586281296,-1.692343890696204,0.25090523206807447,0
2024-04-30,169.71591186523438,174.3591148377481,169.38709978825105,172.7050959791447,65934800,172.8744659423828,172.8744659423828,172.74492977704497,175.39534310552878,172.47591417733986,55.531769603879184,172.45479217529297,169.42939961208492,-0.9714687748753192,-1.548168867532027,0.5767000926567079,0
2024-05-01,168.6896209716797,172.08733045132695,168.50030355143892,168.96861026347364,50383100,169.71591186523438,169.71591186523438,172.7050959791447,174.3591148377481,169.38709978825105,49.31160912577976,172.2160565185547,169.45668649333726,-0.8441523105694557,-1.4073655561395129,0.5632132455700571,0
2024-05-02,172.4061737060547,172.7947670308616,170.27388965643632,171.8880442050533,94214900,168.6896209716797,168.6896209716797,168.96861026347364,172.08733045132695,168.50030355143892,47.45175370094617,171.97174072265625,169.38363263413177,-0.8166523336268199,-1.2892229116369744,0.47257057801015456,0
2024-05-03,182.71884155273438,186.32578503963057,182.0014362443012,185.9770408577792,163224100,172.4061737060547,172.4061737060547,171.8880442050533,172.7947670308616,170.27388965643632,54.18997198811059,171.78661041259767,169.67149368860063,-0.4893230471418235,-1.1292429387379441,0.6399198915961206,0
2024-05-06,181.0548858642578,183.5358989126904,179.76952819965473,181.6925778578994,78569700,182.71884155273438,182.71884155273438,185.9770408577792,186.32578503963057,182.0014362443012,66.88063400012285,171.7668814086914,170.91409824708956,0.5953708151914157,-0.7843201879520723,1.379691003143488,0
2024-05-07,181.7423858642578,184.23337259597065,180.66629297548113,182.78860333233249,77305800,181.0548858642578,181.0548858642578,181.6925778578994,183.5358989126904,179.76952819965473,63.80905666272002,171.75074005126953,171.87988754396272,1.305680130301198,-0.3663201243014182,1.6720002546026163,1
2024-05-08,182.08116149902344,182.40997355379537,180.79580390275353,182.19076551728074,45057100,181.7423858642578,181.7423858642578,182.78860333233249,184.23337259597065,180.66629297548113,64.53381165975172,171.77545043945312,172.81917309827656,1.9021540366658485,0.08737470789203511,1.8147793287738134,1
2024-05-09,183.9045867919922,183.99425867082294,181.45344901084354,181.90182360877466,48983000,182.08116149902344,182.08116149902344,182.19076551728074,182.40997355379537,180.79580390275353,64.90675171652849,171.77764251708984,173.70126723168104,2.3748247656602928,0.5448647194456866,1.8299600462146062,1
2024-05-10,182.63743591308594,184.67283136158454,181.7195112814573,184.48325715706596,50759500,183.9045867919922,183.9045867919922,181.90182360877466,183.99425867082294,181.45344901084354,66.92285608106214,171.84041595458984,174.67301195171066,2.8635457332214287,1.008600922200835,1.8549448110205937,1
2024-05-13,185.86013793945312,186.67829703001243,184.2038757983674,185.0220348889267,72044800,182.63743591308594,182.63743591308594,184.48325715706596,184.67283136158454,181.7195112814573,64.1641409141067,171.8911981201172,175.4315285194607,3.1127305153782743,1.429426840836323,1.6833036745419512,1
2024-05-14,187.00755310058594,187.87560260141976,185.87012310151908,187.0873746193062,52393600,185.86013793945312,185.86013793945312,185.0220348889267,186.67829703001243,184.2038757983674,67.79968204058589,172.02815521240234,176.42472941660282,3.5295696885118844,1.8494554103714353,1.680114278140449,1
2024-05-15,189.2924041748047,190.2203008031565,186.9476945906926,187.48648604697289,70400000,187.00755310058594,187.00755310058594,187.0873746193062,187.87560260141976,185.87012310151908,69.00533763794289,172.2789321899414,177.43261738650597,3.9074617636384232,2.261056681024833,1.6464050826135903,1
2024-05-16,189.41212463378906,190.66929452090585,189.23253763528552,190.04070957734746,52845200,189.2924041748047,189.2924041748047,187.48648604697289,190.2203008031565,186.9476945906926,71.30905873986273,172.6746469116211,178.56212089015344,4.341268896639463,2.677099124147759,1.6641697724917037,1
2024-05-17,189.44204711914062,190.3799308889647,188.7535998742954,189.08285791419516,41282900,189.41212463378906,189.41212463378906,190.04070957734746,190.66929452090585,189.23253763528552,71.42888866351142,173.09268432617188,179.5954545800235,4.641223480230053,3.069923995364218,1.5712994848658353,1
2024-05-20,190.6094207763672,191.48744227389747,188.58399727816297,188.90328335886426,44361300,189.44204711914062,189.44204711914062,189.08285791419516,190.3799308889647,188.7535998742954,71.46097156543708,173.51371124267578,180.53322529803467,4.825726175832131,3.4210844314578006,1.40464174437433,1
2024-05-21,191.91647338867188,192.295606563888,190.48968851208156,190.65930352654095,42309400,190.6094207763672,190.6094207763672,188.90328335886426,191.48744227389747,188.58399727816297,72.74673750954307,173.92361053466797,181.4928629626378,5.008409363836677,3.738549417933576,1.2698599459031006,1
2024-05-22,190.4697265625,192.38541249371693,189.84115686495446,191.83664908760778,34648500,191.91647338867188,191.91647338867188,190.65930352654095,192.295606563888,190.48968851208156,74.1509572162985,174.3193963623047,182.48558776511723,5.198727632755265,4.030585060897915,1.1681425718573504,1
2024-05-23,186.45880126953125,190.5695104450197,186.20936473753514,190.54955125962866,51005900,190.4697265625,190.4697265625,191.83664908760778,192.38541249371693,189.84115686495446,69.86023164981323,174.67668212890624,183.24598193629654,5.173182625030989,4.25910457372453,0.9140780513064595,1
2024-05-24,189.5518035888672,190.15045735054443,187.61617368042806,188.3944296603675,36294600,186.45880126953125,186.45880126953125,190.54955125962866,190.5695104450197,186.20936473753514,59.568926251349204,174.99559783935547,183.55196472993794,4.774255229511255,4.362134704881875,0.41212052462937976,1
2024-05-28,189.56178283691406,192.56499305086223,188.6737894364844,191.07834591388357,52280100,189.5518035888672,189.5518035888672,188.3944296603675,190.15045735054443,187.61617368042806,63.97602185163854,175.3391082763672,184.12337795459786,4.654033036506803,4.420514371206861,0.23351866529994236,1
2024-05-29,189.86111450195312,191.81670371975596,189.0828736970108,189.18265440509,53068000,189.56178283691406,189.56178283691406,191.07834591388357,192.56499305086223,188.6737894364844,63.98966035356059,175.6903909301758,184.6413212767232,4.507600511501266,4.437931599265742,0.06966891223552452,1
2024-05-30,190.85885620117188,191.74684967437963,190.2003553062749,190.33005195445256,49947900,189.86111450195312,189.86111450195312,189.18265440509,191.81670371975596,189.0828736970108,64.42473390514971,176.02573944091796,185.1384444410308,4.365383816910281,4.42342204279465,-0.0580382258843688,0
2024-05-31,191.81668090820312,192.13596695656702,189.48195877103,191.00850903182757,75158300,190.85885620117188,190.85885620117188,190.33005195445256,191.74684967437963,190.2003553062749,65.90348670861661,176.33401336669922,185.68324556104423,4.283804447388832,4.395498523713487,-0.111694076324655,0
2024-06-03,193.59268188476562,194.55052487571635,192.08609069758458,192.46522387732944,50080500,191.81668090820312,191.81668090820312,191.00850903182757,192.13596695656702,189.48195877103,67.30835866969483,176.60983032226562,186.26738226077364,4.247478371573806,4.365894493285551,-0.11841612171174543,0
2024-06-04,193.91195678710938,194.87977170290745,192.59492465346364,194.20129645164835,47471400,193.59268188476562,193.59268188476562,192.46522387732944,194.55052487571635,192.08609069758458,69.79359484108969,177.0666409301758,186.96502984401099,4.312288750514881,4.355173344731417,-0.04288459421653634,0
2024-06-05,195.42852783203125,196.45620511862302,194.43078171111515,194.95958593724887,54156800,193.91195678710938,193.91195678710938,194.20129645164835,194.87977170290745,192.59492465346364,70.23171279563057,177.5117025756836,187.6266419338299,4.33939244416834,4.352017164618802,-0.01262472045046259,0
2024-06-06,194.0416717529297,196.05712328824086,193.73237287474004,195.24895132280378,41181800,195.42852783203125,195.42852783203125,194.95958593724887,196.45620511862302,194.43078171111515,72.28781826856175,178.0155923461914,188.36967868603955,4.432155792418598,4.368044890178761,0.06411090223983695,1
2024-06-07,196.44622802734375,196.4961183769711,193.7024262662087,194.2112712938544,53103900,194.0416717529297,194.0416717529297,195.24895132280378,196.05712328824086,193.73237287474004,67.68387389647422,178.514462890625,188.90986850193386,4.343692337673019,4.363174379677613,-0.01948204200459358,0
2024-06-10,192.68472290039062,196.85530953542744,191.7169079607164,196.45620195884163,97262100,196.44622802734375,196.44622802734375,194.2112712938544,196.4961183769711,193.7024262662087,71.11845379879277,178.9896841430664,189.62761702816337,4.416699050715351,4.37387931388516,0.042819736830191246,1
2024-06-11,206.68310546875,206.6930926736998,193.1935887051364,193.21353266624035,172373300,192.68472290039062,192.68472290039062,196.45620195884163,196.85530953542744,191.7169079607164,60.31861892304402,179.42614349365235,189.9187699683755,4.123502202650116,4.323803891638152,-0.20030168898803602,0
2024-06-12,212.58978271484375,219.7037025197263,206.43367547843766,206.902617394007,198134300,206.68310546875,206.68310546875,193.21353266624035,206.6930926736998,193.1935887051364,75.33180926586527,180.1714660644531,191.51537334936356,4.963478185229945,4.45173875035651,0.5117394348734354,1
2024-06-13,213.75714111328125,216.2614784743462,211.12309188063193,214.25601418934664,97862700,212.58978271484375,212.58978271484375,206.902617394007,219.7037025197263,206.43367547843766,78.9506890837544,181.0586364746094,193.52245995559977,6.036203100783098,4.768631620441828,1.26757148034127,1
2024-06-14,212.01107788085938,214.68503016669274,210.8237575657328,213.36801320894725,70122700,213.75714111328125,213.75714111328125,214.25601418934664,216.2614784743462,211.12309188063193,79.58802379336814,181.9530123901367,195.44957244680754,6.900991062407712,5.195103508835005,1.7058875535727074,1
2024-06-17,216.18165588378906,218.45651588142053,212.2405616472853,212.88909055319678,93728300,212.01107788085938,212.01107788085938,213.36801320894725,214.68503016669274,210.8237575657328,75.88687296303678,182.82900695800782,197.026858678622,7.3606006199271405,5.6282029310534325,1.732397688873708,1
2024-06-18,213.8070068359375,218.13723651623954,212.5199210550432,217.09957203800778,79943300,216.18165588378906,216.18165588378906,212.88909055319678,218.45651588142053,212.2405616472853,78.4631481345067,183.77326782226564,198.8511250791141,7.9695077706968505,6.096463898982117,1.8730438717147333,1
2024-06-20,209.2073974609375,213.75713252024897,208.3792815854295,213.44781843702847,86172500,213.8070068359375,213.8070068359375,217.09957203800778,218.13723651623954,212.5199210550432,73.6388558204649,184.69255432128907,200.27549477024016,8.16632048305874,6.510435215797442,1.655885267261298,1
2024-06-21,207.02235412597656,211.41243109582913,206.64320571720273,209.91581187096148,246421400,209.2073974609375,209.2073974609375,213.44781843702847,213.75713252024897,208.3792815854295,65.2679226309113,185.49553680419922,201.12615216935419,7.860534589803166,6.780455090598588,1.0800794992045777,1
2024-06-24,207.67088317871094,212.22060318958276,206.1243736003879,207.25183162238307,80727000,207.02235412597656,207.02235412597656,209.91581187096148,211.41243109582913,206.64320571720273,61.68084367109343,186.2924819946289,201.68769521284202,7.357074554522825,6.895778983383436,0.4612955711393889,1
2024-06-25,208.59878540039062,210.90357646615678,208.13981549353107,208.67859169129048,56713900,207.67088317871094,207.67088317871094,207.25183162238307,212.22060318958276,206.1243736003879,62.3423715894781,186.95772125244142,202.25752263816287,6.930519014797397,6.902726989666228,0.027792025131168963,1
2024-06-26,212.7693634033203,214.37573529051122,210.16524538059215,211.0233076661301,66213200,208.59878540039062,208.59878540039062,208.67859169129048,210.90357646615678,208.13981549353107,63.31812751459063,187.6114273071289,202.8614524250417,6.591363495490725,6.840454290831128,-0.24909079534040313,0
2024-06-27,213.61746215820312,215.25376527623442,211.8714063519454,214.2061287476001,49772700,212.7693634033203,212.7693634033203,211.0233076661301,214.37573529051122,210.16524538059215,67.40606080071363,188.42546691894532,203.80506299440157,6.583223786917273,6.789008190048357,-0.20578440313108448,0
2024-06-28,210.14527893066406,215.58300736088682,209.8260080950157,215.28368048569334,82542700,213.61746215820312,213.61746215820312,214.2061287476001,215.25376527623442,211.8714063519454,68.18257987131587,189.32242950439453,204.7395772004779,6.569478630596365,6.745102278157959,-0.17562364756159443,0
2024-07-01,216.261474609375,217.01975619065925,211.4423589537816,211.61197396968475,60402900,210.14527893066406,210.14527893066406,215.28368048569334,215.58300736088682,209.8260080950157,61.70143901076901,190.17744903564454,205.25440593668608,6.206860502728176,6.637453923072003,-0.4305934203438264,0
2024-07-02,219.77354431152344,219.88329699479613,214.61519864650157,215.66281990345283,58046200,216.261474609375,216.261474609375,211.61197396968475,217.01975619065925,211.4423589537816,67.5523637909367,191.17392333984375,206.30269819122788,6.339926177455368,6.577948373948676,-0.2380221964933078,0
2024-07-03,221.0506591796875,221.0506591796875,218.53633465750286,219.50414962607874,37369800,219.77354431152344,219.77354431152344,215.66281990345283,219.88329699479613,214.61519864650157,70.35319179826718,192.28129180908203,207.58563591697032,6.652095144692737,6.592777728097489,0.05931741659524814,1
2024-07-05,225.82984924316406,225.93960192344272,221.15041758535088,221.15041758535088,60412400,221.0506591796875,221.0506591796875,219.50414962607874,221.0506591796875,218.53633465750286,71.32257404393137,193.39746337890625,208.86801908484813,6.922742727940886,6.658770728066169,0.263971999874717,1
2024-07-08,227.30653381347656,227.33646497984205,222.74682662809306,226.57816816685514,59085900,225.82984924316406,225.82984924316406,221.15041758535088,225.93960192344272,221.15041758535088,74.66150173740309,194.58809509277344,210.4834314808782,7.437142831242369,6.8144451487014095,0.6226976825409594,1
2024-07-09,228.16458129882812,228.8829597417087,225.85979013808537,227.41627168952732,48076100,227.30653381347656,227.30653381347656,226.57816816685514,227.33646497984205,222.74682662809306,75.606558808495,195.76601318359374,212.08563170303046,7.873207290079051,7.026197576976939,0.8470097131021124,1
2024-07-10,232.45489501953125,232.55467572482934,228.73330612276442,228.78319647541346,62627700,228.16458129882812,228.16458129882812,227.41627168952732,228.8829597417087,225.85979013808537,76.16289703986767,196.9437548828125,213.61696023596357,8.193578306060914,7.2596737227937345,0.9339045832671795,1
2024-07-11,227.05709838867188,231.86622690917008,225.26115227596378,230.86848076037649,64710600,232.45489501953125,232.45489501953125,228.78319647541346,232.55467572482934,228.73330612276442,78.77010723696807,198.21906036376953,215.41104926297,8.69345437543538,7.5464298533220635,1.1470245221133162,1
2024-07-12,230.0203857421875,232.11565870158282,228.1645773343909,228.40404188598967,53046500,227.05709838867188,227.05709838867188,230.86848076037649,231.86622690917008,225.26115227596378,68.60339904188683,199.3027130126953,216.52019679875113,8.555431001965843,7.74823008305082,0.8072009189150231,1
2024-07-15,233.87168884277344,236.69531224247876,232.5646438368613,235.94700263838575,62631300,230.0203857421875,230.0203857421875,228.40404188598967,232.11565870158282,228.1645773343909,70.82930890201725,200.5088024902344,217.8059290790784,8.586182837254853,7.915820633891626,0.6703622033632266,1
2024-07-16,234.29074096679688,235.73746973269033,231.8063477557903,234.47032795283747,43234300,233.87168884277344,233.87168884277344,235.94700263838575,236.69531224247876,232.5646438368613,73.46261685015855,201.81244384765625,219.33600143752554,8.819654376206046,8.09658738235451,0.7230669938515355,1
2024-07-17,228.3641357421875,230.93832254659503,226.12917896312734,228.9328431112231,57345900,234.29074096679688,234.29074096679688,234.47032795283747,235.73746973269033,231.8063477557903,73.7403887153452,203.0501351928711,220.7602623450752,8.935493450791256,8.26436859604186,0.6711248547493955,1
2024-07-18,223.6747283935547,229.92062914212065,221.7690447852705,229.76098610155705,66034600,228.3641357421875,228.3641357421875,228.9328431112231,230.93832254659503,226.12917896312734,63.60089996263184,203.96304107666015,221.4844407638478,8.451643950559657,8.30182366694542,0.14982028361423616,1
2024-07-19,223.80442810058594,226.28882140195597,222.77675082247163,224.31328836166992,49151500,223.6747283935547,223.6747283935547,229.76098610155705,229.92062914212065,221.7690447852705,56.93049448105893,204.81543792724608,221.69303958572465,7.6021607764068335,8.161891088837702,-0.5597303124308688,0
2024-07-22,223.45523071289062,227.26661302541467,222.58718122432802,226.4983442399413,48201800,223.80442810058594,223.80442810058594,224.31328836166992,226.28882140195597,222.77675082247163,57.06461956532207,205.65667877197265,221.89412420618763,6.860323385521383,7.901577548174439,-1.0412541626530558,0
2024-07-23,224.5028533935547,226.42851135969482,222.1781030613285,223.86429647317826,39960300,223.45523071289062,223.45523071289062,226.4983442399413,227.26661302541467,222.58718122432802,56.55397358076357,206.48416015625,222.0428010163498,6.173075229136629,7.555877084366877,-1.3828018552302481,0
2024-07-24,218.0474395751953,224.29334029380243,216.64062905712152,223.49514031921132,61777600,224.5028533935547,224.5028533935547,223.86429647317826,226.42851135969482,222.1781030613285,57.77477098735235,207.29612548828126,222.27709171894077,5.647855545764088,7.17427277664632,-1.526417230882232,0
2024-07-25,216.99981689453125,220.35224458682225,214.13627507494223,218.4365585703147,51391200,218.0474395751953,218.0474395751953,223.49514031921132,224.29334029380243,216.64062905712152,48.69487858526218,208.00432556152344,221.87426770525073,4.657033830594372,6.67082498743593,-2.013791156841558,0
2024-07-26,217.46875,218.99530033853074,215.52313289555326,218.20707238174316,41601300,216.99981689453125,216.99981689453125,218.4365585703147,220.35224458682225,214.13627507494223,47.39314098345182,208.627119140625,221.41003429470604,3.7441063603589555,6.085481262020536,-2.34137490166158,0
2024-07-29,217.7481231689453,218.80573164190093,215.26372979848315,216.47100932714253,36311800,217.46875,217.46875,218.20707238174316,218.99530033853074,215.52313289555326,48.062428138028324,209.2363430786133,221.0346738856864,3.023589685706355,5.4731029467577,-2.4495132610513446,0
2024-07-30,218.30685424804688,219.8334045947242,215.63288672795753,218.6959746261333,41643800,217.7481231689453,217.7481231689453,216.47100932714253,218.80573164190093,215.26372979848315,48.482941364321086,209.8054574584961,220.72166905552058,2.4469116357296627,4.867864684552092,-2.4209530488224296,0
2024-07-31,221.5794677734375,223.3155515626994,220.13273889458495,220.94091084366266,50036300,218.30685424804688,218.30685424804688,218.6959746261333,219.8334045947242,215.63288672795753,49.36590714035622,210.38335205078124,220.49168669290404,2.0117844560383276,4.296648638849339,-2.2848641828110114,0
2024-08-01,217.8678436279297,223.9740450176905,216.53086747941563,223.86429233538576,62501000,221.5794677734375,221.5794677734375,220.94091084366266,223.3155515626994,220.13273889458495,54.305932776522376,211.02610046386718,220.59528489105008,1.9090097166413784,3.819120854407747,-1.9101111377663686,0
2024-08-02,219.36447143554688,225.09153987705304,217.2193232804361,218.65606496292435,105568600,217.8678436279297,217.8678436279297,223.86429233538576,223.9740450176905,216.53086747941563,48.52371831416515,211.57126892089843,220.33552858027673,1.5106491232654378,3.357426508179285,-1.8467773849138474,0
2024-08-05,208.79833984375,213.0188017705649,195.55824424838744,198.64127617987643,119548600,219.36447143554688,219.36447143554688,218.65606496292435,225.09153987705304,217.2193232804361,50.79860033248268,212.12022888183594,220.24304694744532,1.300716983498603,2.9460846032431487,-1.6453676197445457,0
2024-08-06,206.762939453125,209.51672869129231,200.6168344706096,204.83729660703725,69660500,208.79833984375,208.79833984375,198.64127617987643,213.0188017705649,195.55824424838744,38.02291941299805,212.48680114746094,219.15307484233148,0.2785349580279899,2.412574674200117,-2.134039716172127,0
2024-08-07,209.34710693359375,213.15848935419993,205.9248296826355,206.43367474426563,63516400,206.762939453125,206.762939453125,204.83729660703725,209.51672869129231,200.6168344706096,36.137496029525835,212.8928839111328,217.97306194812134,-0.6878622151174056,1.7924872963366125,-2.480349511454018,0
2024-08-08,212.8292236328125,213.71721707569145,208.35932525259923,212.6296774525561,47161100,209.34710693359375,209.34710693359375,206.43367474426563,213.15848935419993,205.9248296826355,40.19235381690176,213.28878997802735,217.15154242292823,-1.2310276974575345,1.187784297577783,-2.4188119950353175,0
