Date,Open,Close,High,Low,Previous_Close,Volume,RSI,SMA_50,EMA_20,MACD,MACD_signal,MACD_histogram,Signal,Compound Sentiment
,AAPL,AAPL,AAPL,AAPL,,AAPL,,,,,,,,0.6369
2024-04-17,168.99849837401,167.39430236816406,170.0347421275801,167.39430236816406,168.7693328857422,50901200,44.22561006372067,175.80882049560546,171.28006752714882,-1.1353144205361616,-1.7289836440461417,0.5936692235099799,0.0,0.296
2024-04-18,167.4241802492927,166.437744140625,168.0319815519269,165.94952052629202,167.39430236816406,43122900,42.19599655747684,175.42140594482422,170.90999465486456,-1.3232844135199855,-1.6478437979409102,0.3245593844209247,0.0,0.0
2024-04-19,165.610765092168,164.40512084960938,165.80006730864108,163.48843957599198,166.437744140625,67772100,40.79346117937111,174.98261779785156,170.4840660344608,-1.5317808260201955,-1.6246312035567674,0.0928503775365716,0.0,0.296
2024-04-22,164.9232423149658,165.24208068847656,166.65695922918923,164.17594634744867,164.40512084960938,48116400,37.9099233549628,174.50098815917968,169.90511887399876,-1.839823111723632,-1.6676695851901404,-0.1721535265334917,-1.0,0.0
2024-04-23,164.75384886459605,166.29824829101562,166.44771659935518,164.32539129188558,165.24208068847656,49537800,39.7969835509443,174.05779113769532,169.46101999918713,-1.9934341106788052,-1.7328224902878735,-0.2606116203909319,-1.0,0.4939
2024-04-24,165.93955957507254,168.41062927246094,168.68961856026672,165.61076271741103,166.29824829101562,48251800,42.18489270268688,173.62037322998046,169.15980364602794,-2.006814724350789,-1.7876209371004568,-0.2191937872503326,-1.0,0.296
2024-04-25,168.91879363485126,169.27749633789062,169.9949017439694,167.54376407257087,168.41062927246094,50558300,46.73542406901935,173.2590805053711,169.0884537056882,-1.8259194035015869,-1.795280630380683,-0.0306387731209036,-1.0,0.4939
2024-04-26,169.26753170576032,168.6896209716797,170.72225941243215,168.57004327249933,169.27749633789062,44838400,48.52592386069496,172.9571731567383,169.10645776589797,-1.5942323132464082,-1.7550709669538282,0.16083865370742,0.0,0.0
2024-04-29,172.74492977704497,172.8744659423828,175.39534310552878,172.47591417733986,168.6896209716797,68169400,47.36315375844044,172.66124420166017,169.06675902359146,-1.4414392396872415,-1.692344621500511,0.2509053818132694,0.0,-0.296
2024-04-30,172.70508045160457,169.7158966064453,174.35909916149876,169.38708455902474,172.8744659423828,65934800,55.531772999832086,172.45479095458984,169.42939777776206,-0.9714691218319728,-1.5481695215668034,0.5767003997348306,0.0,0.296
2024-05-01,168.96861026347364,168.6896209716797,172.08733045132695,168.50030355143892,169.7158966064453,50383100,49.31158540946913,172.2160549926758,169.4566833804938,-0.8441536873839084,-1.4073663547302244,0.563212667346316,0.0,0.4939
2024-05-02,171.8880442050533,172.4061737060547,172.7947670308616,170.27388965643632,168.6896209716797,94214900,47.45175844280795,171.97173919677735,169.3836298177496,-0.8166532843943912,-1.2892237406630578,0.4725704562686665,0.0,0.0
2024-05-03,185.9770408577792,182.71884155273438,186.32578503963057,182.0014362443012,172.4061737060547,163224100,54.18997640129211,171.78660888671874,169.67149114044534,-0.4893236532770117,-1.1292437231858483,0.6399200699088368,0.0,0.4939
2024-05-06,181.69256254536748,181.05487060546875,183.53588344480866,179.76951304919194,182.7188415527344,78569700,66.88063757112214,171.76688049316405,170.91409594161573,0.5953704859748825,-0.7843208813537024,1.3796913673285849,0.0,0.0
2024-05-07,182.78860333233249,181.7423858642578,184.23337259597065,180.66629297548113,181.05487060546875,77305800,63.809033108542096,171.75073852539063,171.87988400483982,1.3056788045701635,-0.3663209441689292,1.671999748739093,1.0,0.296
2024-05-08,182.19076551728074,182.08116149902344,182.40997355379537,180.79580390275353,181.7423858642578,45057100,64.53380406197508,171.77544891357422,172.81916989621297,1.9021531625231771,0.0873738771694921,1.8147792853536853,1.0,0.296
2024-05-09,181.90180851615733,183.90457153320312,183.9942434045937,181.4534339554284,182.08116149902344,48983000,64.90674389267018,171.77764099121094,173.70126433457588,2.374824255287905,0.5448639527931747,1.8299603024947304,1.0,0.4939
2024-05-10,184.4832417440643,182.63742065429688,184.67281593274453,181.71949609935797,183.90457153320312,50759500,66.92283124569929,171.84041412353517,174.67300787730227,2.863544296445127,1.008600021523565,1.8549442749215617,1.0,0.296
2024-05-13,185.022050078909,185.8601531982422,186.67831235597092,184.20389092118026,182.63742065429688,72044800,64.1641178763185,171.89119598388672,175.4315233798732,3.1127283691604646,1.429425691050945,1.6833026781095195,1.0,0.6597
2024-05-14,187.0873746193062,187.00755310058594,187.87560260141976,185.87012310151908,185.8601531982422,52393600,67.79969135803725,172.02815368652344,176.42472621971783,3.529569445372829,1.8494544419153216,1.680115003457507,1.0,0.0
2024-05-15,187.48648604697289,189.2924041748047,190.2203008031565,186.9476945906926,187.00755310058597,70400000,69.00532976619196,172.2789306640625,177.43261449408624,3.907461797060989,2.2610559129444554,1.646405884116534,1.0,0.6597
2024-05-16,190.04070957734746,189.41212463378906,190.66929452090585,189.23253763528552,189.2924041748047,52845200,71.30905002571491,172.67464569091797,178.56211827320226,4.341269146360446,2.677098559627653,1.6641705867327925,1.0,0.296
2024-05-17,189.082873144053,189.4420623779297,190.3799462232965,188.75361507763282,189.41212463378903,41282900,71.42887991181769,173.09268280029298,179.59545221230576,4.641223896569812,3.069923627016085,1.5713002695537268,1.0,0.6597
2024-05-20,188.90328335886426,190.6094207763672,191.48744227389747,188.58399727816297,189.4420623779297,44361300,71.46097914589069,173.51371002197266,180.53322460903183,4.825727935194379,3.4210844886517444,1.404643446542635,1.0,0.6597
2024-05-21,190.65930352654095,191.91647338867188,192.295606563888,190.48968851208156,190.6094207763672,42309400,72.7467272394851,173.92360931396485,181.49286233925423,5.008410938149439,3.7385497785512833,1.2698611595981553,1.0,0.296
2024-05-22,191.83666445590288,190.46974182128906,192.3854279059742,189.84117207338795,191.91647338867188,34648500,74.150946747503,174.31939514160158,182.4855872011036,5.198729044145381,4.030585631670103,1.1681434124752776,1.0,0.296
2024-05-23,190.54955125962866,186.45880126953125,190.5695104450197,186.20936473753514,190.46974182128903,51005900,69.86026651777541,174.6766812133789,183.24598287921648,5.1731851099162895,4.25910552731934,0.9140795825969494,1.0,0.296
2024-05-24,188.3944296603675,189.5518035888672,190.15045735054443,187.61617368042806,186.45880126953125,36294600,59.56892152908537,174.99559661865234,183.551965583056,4.774257309910922,4.362135883837657,0.4121214260732655,1.0,0.0
2024-05-28,191.07836129474845,189.56179809570312,192.5650085513949,188.67380462379438,189.5518035888672,52280100,63.9760158517351,175.33910705566407,184.1233787264665,4.654034776293514,4.420515662328828,0.2335191139646859,1.0,0.296
2024-05-29,189.18265440509,189.86111450195312,191.81670371975596,189.0828736970108,189.56179809570312,53068000,63.98967519645015,175.69039001464844,184.6413234282986,4.507603181824692,4.437933166228001,0.0696700155966905,1.0,0.296
2024-05-30,190.33005195445256,190.85885620117188,191.74684967437963,190.2003553062749,189.86111450195312,49947900,64.4247262347303,176.0257388305664,185.13844638769424,4.365385968630278,4.423423726708457,-0.0580377580781785,0.0,0.4939
2024-05-31,191.00852422632752,191.8166961669922,192.13598224075488,189.4819738440947,190.85885620117188,75158300,65.90347885014731,176.3340121459961,185.6832473223112,4.2838061682745945,4.395500215021684,-0.1116940467470897,0.0,0.3612
2024-06-03,192.46520870740554,193.59266662597656,194.55050954143104,192.0860755575436,191.8166961669922,50080500,67.30837213169148,176.60982940673827,186.26738530751888,4.247480952525478,4.365896362522443,-0.1184154099969649,0.0,0.0
2024-06-04,194.20129645164835,193.91195678710938,194.87977170290745,192.59492465346364,193.59266662597656,47471400,69.79356555957396,177.06664001464844,186.965031147372,4.312289541444159,4.355174998306786,-0.0428854568626277,0.0,0.0
2024-06-05,194.95958593724887,195.42852783203125,196.45620511862302,194.43078171111515,193.91195678710935,54156800,70.23170474470578,177.51170196533204,187.62664311306128,4.339393040870277,4.352018606819485,-0.0126255659492073,0.0,0.0
2024-06-06,195.24893596907827,194.04165649414062,196.05710787096342,193.7323576402732,195.42852783203125,41181800,72.28781019412476,178.01559173583985,188.3696797529632,4.432156230148109,4.36804613148521,0.0641100986628995,1.0,0.296
2024-06-07,194.21128637904513,196.4462432861328,196.49613363963536,193.70244131187536,194.04165649414065,53103900,67.68382012304407,178.51446197509765,188.9098680140277,4.343691428637754,4.363175190915719,-0.0194837622779644,0.0,0.6597
2024-06-10,196.45620195884163,192.68472290039062,196.85530953542744,191.7169079607164,196.4462432861328,97262100,71.11844173671022,178.98968383789062,189.6276180399425,4.416699531332597,4.373880058999095,0.0428194723335018,1.0,0.0
2024-06-11,193.21353266624035,206.68310546875,206.6930926736998,193.1935887051364,192.68472290039065,172373300,60.31859178781691,179.42614349365235,189.91877088379468,4.123502549323945,4.323804557064065,-0.2003020077401203,0.0,0.0
2024-06-12,206.902617394007,212.58978271484375,219.7037025197263,206.43367547843766,206.68310546875,198134300,75.33176914593017,180.1714657592773,191.5153741776,4.963478423011679,4.451739330253588,0.5117390927580914,1.0,0.8591
2024-06-13,214.25601418934664,213.75714111328125,216.2614784743462,211.12309188063193,212.58978271484372,97862700,78.95065006709775,181.0586361694336,193.52246070495653,6.036203250540723,4.768632114311015,1.2675711362297075,1.0,0.0
2024-06-14,213.36801320894725,212.01107788085938,214.68503016669274,210.8237575657328,213.75714111328125,70122700,79.58798514131817,181.9530117797852,195.44957312479696,6.9009911414939324,5.195103919747599,1.705887221746334,1.0,0.743
2024-06-17,212.88909055319678,216.18165588378906,218.45651588142053,212.2405616472853,212.01107788085935,93728300,75.88684063091344,182.82900604248047,197.02685929204105,7.36060064274281,5.6282032643466415,1.7323973783961684,1.0,0.0
2024-06-18,217.09957203800778,213.8070068359375,218.13723651623954,212.5199210550432,216.18165588378903,79943300,78.46311644514768,183.7732669067383,198.85112563411224,7.969507749165871,6.096464161310488,1.873043587855383,1.0,0.296
2024-06-20,213.44783400509766,209.20741271972656,213.75714811087835,208.37929678381894,213.8070068359375,86172500,73.63883102082205,184.6925534057617,200.2754952723813,8.166320427028609,6.510435414454113,1.6558850125744955,1.0,0.0
2024-06-21,209.91581187096148,207.02235412597656,211.41243109582913,206.64320571720273,209.20741271972656,246421400,65.26793286274508,185.49553619384767,201.12615407689043,7.860535724607644,6.78045547648482,1.0800802481228242,1.0,0.0
2024-06-24,207.25181639438415,207.67086791992188,212.22058759649926,206.1243584552299,207.02235412597656,80727000,61.68083146679733,186.29248168945315,201.68769693870811,7.3570753921598,6.895779459619816,0.4612959325399837,1.0,0.128
2024-06-25,208.67859169129048,208.59878540039062,210.90357646615678,208.13981549353107,207.67086791992188,56713900,62.34234372437801,186.95772064208984,202.2575227464428,6.930518392839758,6.9027272462638045,0.0277911465759537,1.0,0.296
2024-06-26,211.0233076661301,212.7693634033203,214.37573529051122,210.16524538059215,208.59878540039065,66213200,63.31811556055666,187.61142669677736,202.86145252300923,6.591362954289252,6.840454387868894,-0.2490914335796414,0.0,0.0
2024-06-27,214.2061287476001,213.61746215820312,215.25376527623442,211.8714063519454,212.7693634033203,49772700,67.40604698983908,188.4254663085937,203.80506308303887,6.583223315153816,6.789008173325879,-0.2057848581720627,0.0,0.4939
2024-06-28,215.28368048569334,210.14527893066406,215.58300736088682,209.8260080950157,213.61746215820312,82542700,68.18256579813455,189.32242889404296,204.7395772806736,6.569478218612147,6.745102182383133,-0.1756239637709855,0.0,0.6369
2024-07-01,211.61197396968475,216.261474609375,217.01975619065925,211.4423589537816,210.1452789306641,60402900,61.70143074171072,190.17744842529297,205.2544060092441,6.206860142274508,6.637453774361409,-0.430593632086901,0.0,0.4939
2024-07-02,215.66281990345283,219.77354431152344,219.88329699479613,214.61519864650157,216.261474609375,58046200,67.55235336905636,191.173923034668,206.3026982568756,6.339925861482385,6.577948191785604,-0.2380223303032194,0.0,0.4939
2024-07-03,219.50414962607874,221.0506591796875,221.0506591796875,218.53633465750286,219.77354431152344,37369800,70.35318078186113,192.28129150390623,207.58563597636584,6.6520948671701206,6.592777526862508,0.0593173403076123,1.0,0.0
2024-07-05,221.15041758535088,225.82984924316406,225.93960192344272,221.15041758535088,221.0506591796875,60412400,71.32256288751988,193.39746307373048,208.86801913858696,6.922742483705861,6.658770518231179,0.2639719654746812,1.0,0.296
2024-07-08,226.57816816685514,227.30653381347656,227.33646497984205,222.74682662809306,225.8298492431641,59085900,74.66149035760172,194.58809509277344,210.48343152949903,7.43714261587067,6.814444937759077,0.6226976781115923,1.0,0.0
2024-07-09,227.41627168952732,228.16458129882812,228.8829597417087,225.85979013808537,227.30653381347656,48076100,75.60654743831473,195.7660131835937,212.08563174702076,7.87320709977547,7.026197370162357,0.8470097296131138,1.0,0.2263
2024-07-10,228.78318145764177,232.4548797607422,232.55466045949046,228.73329110826765,228.16458129882807,62627700,76.1628856903811,196.9437548828125,213.61696027576428,8.193578137566249,7.259673523643135,0.9339046139231132,1.0,0.0
2024-07-11,230.86848076037649,227.05709838867188,231.86622690917008,225.26115227596378,232.4548797607422,64710600,78.77008787436478,198.21906005859373,215.41104784576217,8.693453008722372,7.546429420658983,1.147023588063389,1.0,0.0
2024-07-12,228.40404188598967,230.0203857421875,232.11565870158282,228.1645773343909,227.05709838867188,53046500,68.60340714684301,199.30271270751956,216.52019551651549,8.555429929278148,7.748229522382816,0.8072004068953316,1.0,0.5667
2024-07-15,235.94700263838575,233.87168884277344,236.69531224247876,232.5646438368613,230.0203857421875,62631300,70.82931719952398,200.5088024902344,217.80592791896044,8.58618200715324,7.915820019336902,0.6703619878163387,1.0,0.3818
2024-07-16,234.4703432233226,234.29075622558594,235.73748508570134,231.80636285277686,233.87168884277344,43234300,73.46262522427484,201.81244384765623,219.336000387895,8.819653745624606,8.096586764594443,0.7230669810301631,1.0,0.5106
2024-07-17,228.9328431112231,228.3641357421875,230.93832254659503,226.12917896312734,234.29075622558597,57345900,73.74040709651906,203.05013549804687,220.7602628486275,8.935494200940468,8.264368251863647,0.6711259490768207,1.0,0.6369
2024-07-18,229.76097042757166,223.67471313476562,229.92061345724463,221.7690296564846,228.3641357421875,66034600,63.60089392039249,203.96304138183595,221.48444121944272,8.451644556703855,8.301823512831689,0.1498210438721656,1.0,0.4767
2024-07-19,224.31328836166992,223.80442810058594,226.28882140195597,222.77675082247163,223.6747131347656,49151500,56.93047212297903,204.81543823242188,221.6930385447116,7.602160045593592,8.16189081938407,-0.5597307737904771,0.0,0.6369
2024-07-22,226.4983442399413,223.45523071289062,227.26661302541467,222.58718122432802,223.80442810058597,48201800,57.06461291182536,205.6566790771484,221.89412326431864,6.860322832788114,7.901577222064879,-1.041254389276765,0.0,0.0
2024-07-23,223.86429647317826,224.5028533935547,226.42851135969482,222.1781030613285,223.45523071289065,39960300,56.553967531863215,206.48416046142577,222.0428001641826,6.17307482222364,7.555876742096632,-1.3828019198729915,0.0,0.0
2024-07-24,223.4951246791964,218.04742431640625,224.29332459793014,216.64061389677994,224.5028533935547,61777600,57.7747638419718,207.2961260986328,222.27709094793232,5.647855257734932,7.174272445224292,-1.5264171874893604,0.0,0.0
2024-07-25,218.4365585703147,216.99981689453125,220.35224458682225,214.13627507494223,218.04742431640625,51391200,48.6948624126488,208.004326171875,221.87426555445364,4.65703242176491,6.670824440532416,-2.0137920187675054,0.0,0.296
2024-07-26,218.20707238174316,217.46875,218.99530033853074,215.52313289555326,216.99981689453125,41601300,47.39314527471864,208.6271194458008,221.4100323487468,3.744105306689932,6.085480613763919,-2.341375307073988,0.0,0.765
2024-07-29,216.47100932714253,217.7481231689453,218.80573164190093,215.26372979848315,217.46875,36311800,48.0624318307703,209.23634338378903,221.0346721250566,3.023588922304583,5.473102275472052,-2.449513353167469,0.0,0.3818
2024-07-30,218.6959746261333,218.30685424804688,219.8334045947242,215.63288672795753,217.7481231689453,41643800,48.48294468818073,209.80545776367188,220.72166746256983,2.4469111084449366,4.867864042066629,-2.4209529336216926,0.0,-0.1027
2024-07-31,220.94091084366266,221.5794677734375,223.3155515626994,220.13273889458495,218.30685424804688,50036300,49.3659097076705,210.38335235595704,220.4916852516629,2.011784119754566,4.296648057604217,-2.284863937849651,0.0,-0.1027
2024-08-01,223.86429233538576,217.8678436279297,223.9740450176905,216.53086747941563,221.5794677734375,62501000,54.30593156122415,211.0261004638672,220.59528358707,1.9090095338345063,3.819120352850275,-1.9101108190157683,0.0,0.0
2024-08-02,218.65604975341137,219.3644561767578,225.0915242198944,217.21930817086155,217.8678436279297,105568600,48.5237209223718,211.57126892089843,220.33552740048523,1.5106490627873086,3.357426094837682,-1.8467770320503731,0.0,0.296
2024-08-05,198.64127617987643,208.79833984375,213.0188017705649,195.55824424838744,219.3644561767578,119548600,50.798579267839735,212.12022857666017,220.2430444267969,1.300715802325925,2.9460840363353307,-1.6453682340094056,0.0,
2024-08-06,204.83728149035767,206.76292419433594,209.51671322927783,200.6168196653937,208.79833984375,69660500,38.02291898640513,212.4868005371094,219.1530725617448,0.278534129504294,2.4125740549691232,-2.134039925464829,0.0,
2024-08-07,206.43367474426563,209.34710693359375,213.15848935419993,205.9248296826355,206.76292419433597,63516400,36.13748175439831,212.89288299560548,217.9730584315154,-0.6878639751326716,1.7924864489487642,-2.480350424081436,0.0,
2024-08-08,212.6296774525561,212.8292236328125,213.71721707569145,208.35932525259923,209.34710693359372,47161100,40.19236233747694,213.2887890625,217.15153924123717,-1.2310289499913551,1.1877833691607405,-2.418812319152096,0.0,
2024-08-09,211.62197118803232,215.7526397705078,216.29141600978787,211.4922593126285,212.8292236328125,42201600,45.2380005749798,213.7541375732422,216.73989013567288,-1.3647810431766914,0.6772704866932542,-2.042051529869945,0.0,
2024-08-12,215.83255236617862,217.2909393310547,219.26875909808805,215.36306766380915,215.7526397705078,38028100,49.119029242630845,214.27196807861327,216.64586629137145,-1.220812523512279,0.2976538846521475,-1.5184664081644268,0.0,
2024-08-13,218.76929897291208,221.02682495117188,221.646138683676,218.76929897291208,217.2909393310547,44155300,51.08355358038549,214.80060974121093,216.70730181896036,-0.9713909260847232,0.0438449225047734,-1.0152358485894966,0.0,
2024-08-14,220.3276035510778,221.47633361816406,222.7848915052682,219.45854930599305,221.02682495117188,41960600,55.57012377414601,215.3848123168945,217.11868497440904,-0.4668857968534041,-0.058301221366862,-0.408584575486542,0.0,
2024-08-15,224.35317447515422,224.47303771972656,225.10235023777113,222.5151850202656,221.4763336181641,46414000,56.09195830867783,215.94248565673828,217.53369913095716,-0.0304393683582304,-0.0527288507651357,0.0222894824069053,1.0,
2024-08-16,223.67391069385005,225.80157470703125,226.5807162697698,223.40420315535758,224.47303771972656,44340200,59.50650787181429,216.55370727539065,218.1945885203637,0.5509060451841208,0.0679981284247155,0.4829079167594052,1.0,
2024-08-19,225.4719428035102,225.64175415039062,225.74165035068273,222.79488010428776,225.80157470703125,40687800,60.95613602623651,217.16116821289063,218.91906339528447,1.1060781254916492,0.2756141278381022,0.830463997653547,1.0,
2024-08-20,225.52188562847152,226.2610626220703,226.92034094772856,225.20222998863,225.64175415039065,30299000,60.67473676250945,217.7931701660156,219.55931965767556,1.515687908957915,0.5236288840620649,0.99205902489585,1.0,
2024-08-21,226.2710625686077,226.15118408203125,227.7294495174454,224.80267685471037,226.2610626220703,34765500,61.418011210522,218.3894665527344,220.1975808923798,1.868737983101568,0.7926507038699655,1.076087279231602,1.0,
2024-08-22,227.53966079897057,224.2832489013672,228.08905941841815,223.65393636981634,226.15118408203125,43695300,61.19700814493787,219.0587957763672,220.76459071996564,2.1152827675346657,1.0571771166029056,1.05810565093176,1.0,
2024-08-23,225.41200238324527,226.5906982421875,227.96918649391685,224.0834622297127,224.2832489013672,38677300,57.41468083709018,219.41079864501955,221.09970102295628,2.135329774914624,1.2728076482652493,0.8625221266493743,1.0,
2024-08-26,226.5107917661563,226.93032836914062,227.03022456881217,223.64395069142014,226.5906982421875,30602200,60.65007972118132,219.6908169555664,221.62265313907355,2.310771910164732,1.4804005006451455,0.8303714095195862,1.0,
2024-08-27,225.75162066501636,227.77938842773438,228.5984945445466,224.64283997153836,226.93032836914065,35934600,61.11832308161576,219.9542807006836,222.12814601812755,2.448985993092976,1.6741175991347117,0.7748683939582637,1.0,
2024-08-28,227.6695099550691,226.2410888671875,229.6073802985885,225.4319662685897,227.7793884277344,38052200,62.32528787158552,220.2696469116211,222.66635958094724,2.597095994442043,1.858713278196178,0.7383827162458649,1.0,
2024-08-29,229.8471324488683,229.53746032714844,232.66402541964027,228.62847197635801,226.2410888671875,51906300,58.76600140847594,220.47083557128903,223.00680998916064,2.560826702983121,1.9991359631535663,0.5616907398295545,1.0,
2024-08-30,229.93703146120657,228.7483367919922,230.14679214282077,227.23000295250677,229.53746032714844,52990800,63.567409449671885,220.7854446411133,223.6287766880166,2.766185788213249,2.152545928165503,0.6136398600477464,1.0,
2024-09-03,228.29882348382426,222.52517700195312,228.74832587928796,220.92692932694945,228.7483367919922,50190600,61.71474968524917,221.1762631225586,224.11635384077616,2.8326061480453006,2.288557972141463,0.5440481759038378,1.0,
2024-09-04,221.4164072047842,220.6072998046875,221.53627045160738,217.24099295020864,222.52517700195312,43840200,49.46991422721084,221.4863195800781,223.9648131894597,2.355930080354512,2.3020323937840725,0.0538976865704388,1.0,
2024-09-05,221.38642912323468,222.13560485839844,225.23218875186365,221.2765494057299,220.6072998046875,36615400,46.41356196588264,221.74504821777344,223.6450500099576,1.8026246659390777,2.202150848215074,-0.3995261822759959,0.0,
2024-09-06,223.7038813850335,220.57733154296875,224.99247224215048,219.5284824188554,222.13560485839844,48423000,49.11164080173319,222.0157846069336,223.50129332885672,1.4704966143034994,2.055820001432759,-0.5853233871292596,0.0,
2024-09-09,220.57732363843863,220.66722106933594,221.0268260349447,216.47183996524672,220.57733154296875,67180000,46.53868615092061,222.17194396972656,223.22282077781972,1.06921782943445,1.8584995670330973,-0.7892817375986472,0.0,
2024-09-10,218.67940838073807,219.86810302734375,221.23659254048482,216.49181271910507,220.66722106933597,51591000,46.71211697862456,222.3129391479492,222.97943032939276,0.7498114749659521,1.6367619486196685,-0.8869504736537162,0.0,
2024-09-11,221.21662032032157,222.41529846191406,222.84481857216005,217.65053646391294,219.86810302734372,44587100,45.305034164557405,222.5073956298828,222.6831134434833,0.4272721628449005,1.3948639914647147,-0.9675918286198142,0.0,
2024-09-12,222.25546946786713,222.52517700195312,223.30431855196207,219.57842214055833,222.4152984619141,37498200,50.43057828472557,222.6304721069336,222.6576072547624,0.3728963015437898,1.19047045348053,-0.8175741519367401,0.0,
