Date,Open,Open_Shifted,Close,Close_Shifted,RSI,SMA_50,EMA_20,MACD,Signal,Compound Sentiment
,AAPL,,AAPL,,,,,,,0.6369
2024-04-08,168.42059262733576,168.97857114439864,167.84268188476562,168.96861267089844,41.01272974763665,178.24447509765625,171.60082106933126,-2.4418731177918858,0.0,0.4939
2024-04-09,168.09176931793073,168.42059262733576,169.0582733154297,167.84268188476562,38.98356111091133,177.73686096191406,171.2429030517536,-2.451122292259868,0.0,0.3612
2024-04-10,168.19140606177325,168.09176931793073,167.17507934570312,169.0582733154297,42.30262880586152,177.28838806152345,171.0348430768656,-2.333465522319898,0.0,-0.0516
2024-04-11,167.73307888899373,168.19140606177325,174.40892028808594,167.17507934570312,38.78295617686384,176.81598388671875,170.6672465310406,-2.364918392204686,0.0,0.0601
2024-04-12,173.63173034934167,167.73307888899373,175.91348266601562,174.40892028808594,54.45791497432087,176.56169708251954,171.02359641266398,-1.7855517804177623,0.0,0.0
2024-04-15,174.7277545222084,173.63173034934167,172.0673828125,175.91348266601562,56.92823193382704,176.4099462890625,171.48929986536413,-1.191261831856167,0.0,0.743
2024-04-16,171.1307833718662,174.7277545222084,168.7693328857422,172.0673828125,49.5318495428409,176.1323129272461,171.54435538413898,-1.0188857997096648,0.0,0.0
2024-04-17,168.99849837401,171.1307833718662,167.39430236816406,168.7693328857422,44.22561006372067,175.80882049560546,171.28006752714882,-1.1353144205361616,0.0,0.296
2024-04-18,167.4241802492927,168.99849837401,166.437744140625,167.39430236816406,42.19599655747684,175.42140594482422,170.90999465486456,-1.3232844135199855,0.0,0.0
2024-04-19,165.610765092168,167.4241802492927,164.40512084960938,166.437744140625,40.79346117937111,174.98261779785156,170.4840660344608,-1.5317808260201955,0.0,0.296
2024-04-22,164.9232423149658,165.610765092168,165.24208068847656,164.40512084960938,37.9099233549628,174.50098815917968,169.90511887399876,-1.839823111723632,-1.0,0.0
2024-04-23,164.75384886459605,164.9232423149658,166.29824829101562,165.24208068847656,39.7969835509443,174.05779113769532,169.46101999918713,-1.9934341106788052,-1.0,0.4939
2024-04-24,165.93955957507254,164.75384886459605,168.41062927246094,166.29824829101562,42.18489270268688,173.62037322998046,169.15980364602794,-2.006814724350789,-1.0,0.296
2024-04-25,168.91879363485126,165.93955957507254,169.27749633789062,168.41062927246094,46.73542406901935,173.2590805053711,169.0884537056882,-1.8259194035015869,-1.0,0.4939
2024-04-26,169.26753170576032,168.91879363485126,168.6896209716797,169.27749633789062,48.52592386069496,172.9571731567383,169.10645776589797,-1.5942323132464082,0.0,0.0
2024-04-29,172.74492977704497,169.26753170576032,172.8744659423828,168.6896209716797,47.36315375844044,172.66124420166017,169.06675902359146,-1.4414392396872415,0.0,-0.296
2024-04-30,172.70508045160457,172.74492977704497,169.7158966064453,172.8744659423828,55.531772999832086,172.45479095458984,169.42939777776206,-0.9714691218319728,0.0,0.296
2024-05-01,168.96861026347364,172.70508045160457,168.6896209716797,169.7158966064453,49.31158540946913,172.2160549926758,169.4566833804938,-0.8441536873839084,0.0,0.4939
2024-05-02,171.8880442050533,168.96861026347364,172.4061737060547,168.6896209716797,47.45175844280795,171.97173919677735,169.3836298177496,-0.8166532843943912,0.0,0.0
2024-05-03,185.9770408577792,171.8880442050533,182.71884155273438,172.4061737060547,54.18997640129211,171.78660888671874,169.67149114044534,-0.4893236532770117,0.0,0.4939
2024-05-06,181.69256254536748,185.9770408577792,181.05487060546875,182.7188415527344,66.88063757112214,171.76688049316405,170.91409594161573,0.5953704859748825,0.0,0.0
2024-05-07,182.78860333233249,181.69256254536748,181.7423858642578,181.05487060546875,63.809033108542096,171.75073852539063,171.87988400483982,1.3056788045701635,1.0,0.296
2024-05-08,182.19076551728074,182.78860333233249,182.08116149902344,181.7423858642578,64.53380406197508,171.77544891357422,172.81916989621297,1.9021531625231771,1.0,0.296
2024-05-09,181.90180851615733,182.19076551728077,183.90457153320312,182.08116149902344,64.90674389267018,171.77764099121094,173.70126433457588,2.374824255287905,1.0,0.4939
2024-05-10,184.4832417440643,181.90180851615733,182.63742065429688,183.90457153320312,66.92283124569929,171.84041412353517,174.67300787730227,2.863544296445127,1.0,0.296
2024-05-13,185.022050078909,184.4832417440643,185.8601531982422,182.63742065429688,64.1641178763185,171.89119598388672,175.4315233798732,3.1127283691604646,1.0,0.6597
2024-05-14,187.0873746193062,185.022050078909,187.00755310058594,185.8601531982422,67.79969135803725,172.02815368652344,176.42472621971783,3.529569445372829,1.0,0.0
2024-05-15,187.48648604697289,187.0873746193062,189.2924041748047,187.00755310058597,69.00532976619196,172.2789306640625,177.43261449408624,3.907461797060989,1.0,0.6597
2024-05-16,190.04070957734746,187.48648604697289,189.41212463378906,189.2924041748047,71.30905002571491,172.67464569091797,178.56211827320226,4.341269146360446,1.0,0.296
2024-05-17,189.082873144053,190.04070957734743,189.4420623779297,189.41212463378903,71.42887991181769,173.09268280029298,179.59545221230576,4.641223896569812,1.0,0.6597
2024-05-20,188.90328335886426,189.082873144053,190.6094207763672,189.4420623779297,71.46097914589069,173.51371002197266,180.53322460903183,4.825727935194379,1.0,0.6597
2024-05-21,190.65930352654095,188.90328335886423,191.91647338867188,190.6094207763672,72.7467272394851,173.92360931396485,181.49286233925423,5.008410938149439,1.0,0.296
2024-05-22,191.83666445590288,190.65930352654092,190.46974182128906,191.91647338867188,74.150946747503,174.31939514160158,182.4855872011036,5.198729044145381,1.0,0.296
2024-05-23,190.54955125962866,191.83666445590288,186.45880126953125,190.46974182128903,69.86026651777541,174.6766812133789,183.24598287921648,5.1731851099162895,1.0,0.296
2024-05-24,188.3944296603675,190.54955125962863,189.5518035888672,186.45880126953125,59.56892152908537,174.99559661865234,183.551965583056,4.774257309910922,1.0,0.0
2024-05-28,191.07836129474845,188.3944296603675,189.56179809570312,189.5518035888672,63.9760158517351,175.33910705566407,184.1233787264665,4.654034776293514,1.0,0.296
2024-05-29,189.18265440509,191.07836129474845,189.86111450195312,189.56179809570312,63.98967519645015,175.69039001464844,184.6413234282986,4.507603181824692,1.0,0.296
2024-05-30,190.33005195445256,189.18265440509,190.85885620117188,189.86111450195312,64.4247262347303,176.0257388305664,185.13844638769424,4.365385968630278,0.0,0.4939
2024-05-31,191.00852422632752,190.33005195445256,191.8166961669922,190.85885620117188,65.90347885014731,176.3340121459961,185.6832473223112,4.2838061682745945,0.0,0.3612
2024-06-03,192.46520870740554,191.00852422632752,193.59266662597656,191.8166961669922,67.30837213169148,176.60982940673827,186.26738530751888,4.247480952525478,0.0,0.0
2024-06-04,194.20129645164835,192.46520870740557,193.91195678710938,193.59266662597656,69.79356555957396,177.06664001464844,186.965031147372,4.312289541444159,0.0,0.0
2024-06-05,194.95958593724887,194.20129645164835,195.42852783203125,193.91195678710935,70.23170474470578,177.51170196533204,187.62664311306128,4.339393040870277,0.0,0.0
2024-06-06,195.24893596907827,194.95958593724887,194.04165649414062,195.42852783203125,72.28781019412476,178.01559173583985,188.3696797529632,4.432156230148109,1.0,0.296
2024-06-07,194.21128637904513,195.24893596907827,196.4462432861328,194.04165649414065,67.68382012304407,178.51446197509765,188.9098680140277,4.343691428637754,0.0,0.6597
2024-06-10,196.45620195884163,194.21128637904516,192.68472290039062,196.4462432861328,71.11844173671022,178.98968383789062,189.6276180399425,4.416699531332597,1.0,0.0
2024-06-11,193.21353266624035,196.45620195884163,206.68310546875,192.68472290039065,60.31859178781691,179.42614349365235,189.91877088379468,4.123502549323945,0.0,0.0
2024-06-12,206.902617394007,193.21353266624035,212.58978271484375,206.68310546875,75.33176914593017,180.1714657592773,191.5153741776,4.963478423011679,1.0,0.8591
2024-06-13,214.25601418934664,206.902617394007,213.75714111328125,212.58978271484372,78.95065006709775,181.0586361694336,193.52246070495653,6.036203250540723,1.0,0.0
2024-06-14,213.36801320894725,214.25601418934664,212.01107788085938,213.75714111328125,79.58798514131817,181.9530117797852,195.44957312479696,6.9009911414939324,1.0,0.743
2024-06-17,212.88909055319678,213.36801320894725,216.18165588378906,212.01107788085935,75.88684063091344,182.82900604248047,197.02685929204105,7.36060064274281,1.0,0.0
2024-06-18,217.09957203800778,212.8890905531968,213.8070068359375,216.18165588378903,78.46311644514768,183.7732669067383,198.85112563411224,7.969507749165871,1.0,0.296
2024-06-20,213.44783400509766,217.09957203800775,209.20741271972656,213.8070068359375,73.63883102082205,184.6925534057617,200.2754952723813,8.166320427028609,1.0,0.0
2024-06-21,209.91581187096148,213.4478340050977,207.02235412597656,209.20741271972656,65.26793286274508,185.49553619384767,201.12615407689043,7.860535724607644,1.0,0.0
2024-06-24,207.25181639438415,209.91581187096148,207.67086791992188,207.02235412597656,61.68083146679733,186.29248168945315,201.68769693870811,7.3570753921598,1.0,0.128
2024-06-25,208.67859169129048,207.25181639438412,208.59878540039062,207.67086791992188,62.34234372437801,186.95772064208984,202.2575227464428,6.930518392839758,1.0,0.296
2024-06-26,211.0233076661301,208.67859169129048,212.7693634033203,208.59878540039065,63.31811556055666,187.61142669677736,202.86145252300923,6.591362954289252,0.0,0.0
2024-06-27,214.2061287476001,211.0233076661301,213.61746215820312,212.7693634033203,67.40604698983908,188.4254663085937,203.80506308303887,6.583223315153816,0.0,0.4939
2024-06-28,215.28368048569334,214.2061287476001,210.14527893066406,213.61746215820312,68.18256579813455,189.32242889404296,204.7395772806736,6.569478218612147,0.0,0.6369
2024-07-01,211.61197396968475,215.2836804856933,216.261474609375,210.1452789306641,61.70143074171072,190.17744842529297,205.2544060092441,6.206860142274508,0.0,0.4939
2024-07-02,215.66281990345283,211.61197396968475,219.77354431152344,216.261474609375,67.55235336905636,191.173923034668,206.3026982568756,6.339925861482385,0.0,0.4939
2024-07-03,219.50414962607874,215.66281990345283,221.0506591796875,219.77354431152344,70.35318078186113,192.28129150390623,207.58563597636584,6.6520948671701206,1.0,0.0
2024-07-05,221.15041758535088,219.50414962607877,225.82984924316406,221.0506591796875,71.32256288751988,193.39746307373048,208.86801913858696,6.922742483705861,1.0,0.296
2024-07-08,226.57816816685514,221.15041758535088,227.30653381347656,225.8298492431641,74.66149035760172,194.58809509277344,210.48343152949903,7.43714261587067,1.0,0.0
2024-07-09,227.41627168952732,226.57816816685516,228.16458129882812,227.30653381347656,75.60654743831473,195.7660131835937,212.08563174702076,7.87320709977547,1.0,0.2263
2024-07-10,228.78318145764177,227.4162716895273,232.4548797607422,228.16458129882807,76.1628856903811,196.9437548828125,213.61696027576428,8.193578137566249,1.0,0.0
2024-07-11,230.86848076037649,228.78318145764177,227.05709838867188,232.4548797607422,78.77008787436478,198.21906005859373,215.41104784576217,8.693453008722372,1.0,0.0
2024-07-12,228.40404188598967,230.86848076037649,230.0203857421875,227.05709838867188,68.60340714684301,199.30271270751956,216.52019551651549,8.555429929278148,1.0,0.5667
2024-07-15,235.94700263838575,228.40404188598967,233.87168884277344,230.0203857421875,70.82931719952398,200.5088024902344,217.80592791896044,8.58618200715324,1.0,0.3818
2024-07-16,234.4703432233226,235.94700263838573,234.29075622558594,233.87168884277344,73.46262522427484,201.81244384765623,219.336000387895,8.819653745624606,1.0,0.5106
2024-07-17,228.9328431112231,234.4703432233226,228.3641357421875,234.29075622558597,73.74040709651906,203.05013549804687,220.7602628486275,8.935494200940468,1.0,0.6369
2024-07-18,229.76097042757166,228.9328431112231,223.67471313476562,228.3641357421875,63.60089392039249,203.96304138183595,221.48444121944272,8.451644556703855,1.0,0.4767
2024-07-19,224.31328836166992,229.7609704275717,223.80442810058594,223.6747131347656,56.93047212297903,204.81543823242188,221.6930385447116,7.602160045593592,0.0,0.6369
2024-07-22,226.4983442399413,224.31328836166992,223.45523071289062,223.80442810058597,57.06461291182536,205.6566790771484,221.89412326431864,6.860322832788114,0.0,0.0
2024-07-23,223.86429647317826,226.4983442399413,224.5028533935547,223.45523071289065,56.553967531863215,206.48416046142577,222.0428001641826,6.17307482222364,0.0,0.0
2024-07-24,223.4951246791964,223.86429647317823,218.04742431640625,224.5028533935547,57.7747638419718,207.2961260986328,222.27709094793232,5.647855257734932,0.0,0.0
2024-07-25,218.4365585703147,223.4951246791964,216.99981689453125,218.04742431640625,48.6948624126488,208.004326171875,221.87426555445364,4.65703242176491,0.0,0.296
2024-07-26,218.20707238174316,218.4365585703147,217.46875,216.99981689453125,47.39314527471864,208.6271194458008,221.4100323487468,3.744105306689932,0.0,0.765
2024-07-29,216.47100932714253,218.2070723817432,217.7481231689453,217.46875,48.0624318307703,209.23634338378903,221.0346721250566,3.023588922304583,0.0,0.3818
2024-07-30,218.6959746261333,216.47100932714253,218.30685424804688,217.7481231689453,48.48294468818073,209.80545776367188,220.72166746256983,2.4469111084449366,0.0,-0.1027
2024-07-31,220.94091084366266,218.6959746261333,221.5794677734375,218.30685424804688,49.3659097076705,210.38335235595704,220.4916852516629,2.011784119754566,0.0,-0.1027
2024-08-01,223.86429233538576,220.94091084366264,217.8678436279297,221.5794677734375,54.30593156122415,211.0261004638672,220.59528358707,1.9090095338345063,0.0,0.0
2024-08-02,218.65604975341137,223.86429233538576,219.3644561767578,217.8678436279297,48.5237209223718,211.57126892089843,220.33552740048523,1.5106490627873086,0.0,0.296
2024-08-05,198.64127617987643,218.65604975341137,208.79833984375,219.3644561767578,50.798579267839735,212.12022857666017,220.2430444267969,1.300715802325925,0.0,
2024-08-06,204.83728149035767,198.64127617987643,206.76292419433594,208.79833984375,38.02291898640513,212.4868005371094,219.1530725617448,0.278534129504294,0.0,
2024-08-07,206.43367474426563,204.83728149035767,209.34710693359375,206.76292419433597,36.13748175439831,212.89288299560548,217.9730584315154,-0.6878639751326716,0.0,
2024-08-08,212.6296774525561,206.43367474426563,212.8292236328125,209.34710693359372,40.19236233747694,213.2887890625,217.15153924123717,-1.2310289499913551,0.0,
2024-08-09,211.62197118803232,212.6296774525561,215.7526397705078,212.8292236328125,45.2380005749798,213.7541375732422,216.73989013567288,-1.3647810431766914,0.0,
2024-08-12,215.83255236617862,211.62197118803232,217.2909393310547,215.7526397705078,49.119029242630845,214.27196807861327,216.64586629137145,-1.220812523512279,0.0,
2024-08-13,218.76929897291208,215.83255236617865,221.02682495117188,217.2909393310547,51.08355358038549,214.80060974121093,216.70730181896036,-0.9713909260847232,0.0,
2024-08-14,220.3276035510778,218.76929897291208,221.47633361816406,221.02682495117188,55.57012377414601,215.3848123168945,217.11868497440904,-0.4668857968534041,0.0,
2024-08-15,224.35317447515422,220.3276035510778,224.47303771972656,221.4763336181641,56.09195830867783,215.94248565673828,217.53369913095716,-0.0304393683582304,1.0,
2024-08-16,223.67391069385005,224.35317447515425,225.80157470703125,224.47303771972656,59.50650787181429,216.55370727539065,218.1945885203637,0.5509060451841208,1.0,
2024-08-19,225.4719428035102,223.67391069385005,225.64175415039062,225.80157470703125,60.95613602623651,217.16116821289063,218.91906339528447,1.1060781254916492,1.0,
2024-08-20,225.52188562847152,225.4719428035102,226.2610626220703,225.64175415039065,60.67473676250945,217.7931701660156,219.55931965767556,1.515687908957915,1.0,
2024-08-21,226.2710625686077,225.52188562847152,226.15118408203125,226.2610626220703,61.418011210522,218.3894665527344,220.1975808923798,1.868737983101568,1.0,
2024-08-22,227.53966079897057,226.2710625686077,224.2832489013672,226.15118408203125,61.19700814493787,219.0587957763672,220.76459071996564,2.1152827675346657,1.0,
2024-08-23,225.41200238324527,227.53966079897057,226.5906982421875,224.2832489013672,57.41468083709018,219.41079864501955,221.09970102295628,2.135329774914624,1.0,
2024-08-26,226.5107917661563,225.41200238324527,226.93032836914062,226.5906982421875,60.65007972118132,219.6908169555664,221.62265313907355,2.310771910164732,1.0,
2024-08-27,225.75162066501636,226.5107917661563,227.77938842773438,226.93032836914065,61.11832308161576,219.9542807006836,222.12814601812755,2.448985993092976,1.0,
2024-08-28,227.6695099550691,225.7516206650164,226.2410888671875,227.7793884277344,62.32528787158552,220.2696469116211,222.66635958094724,2.597095994442043,1.0,
2024-08-29,229.8471324488683,227.6695099550691,229.53746032714844,226.2410888671875,58.76600140847594,220.47083557128903,223.00680998916064,2.560826702983121,1.0,
2024-08-30,229.93703146120657,229.8471324488683,228.7483367919922,229.53746032714844,63.567409449671885,220.7854446411133,223.6287766880166,2.766185788213249,1.0,
2024-09-03,228.29882348382426,229.93703146120657,222.52517700195312,228.7483367919922,61.71474968524917,221.1762631225586,224.11635384077616,2.8326061480453006,1.0,
2024-09-04,221.4164072047842,228.29882348382424,220.6072998046875,222.52517700195312,49.46991422721084,221.4863195800781,223.9648131894597,2.355930080354512,1.0,
2024-09-05,221.38642912323468,221.4164072047842,222.13560485839844,220.6072998046875,46.41356196588264,221.74504821777344,223.6450500099576,1.8026246659390777,0.0,
2024-09-06,223.7038813850335,221.38642912323468,220.57733154296875,222.13560485839844,49.11164080173319,222.0157846069336,223.50129332885672,1.4704966143034994,0.0,
2024-09-09,220.57732363843863,223.7038813850335,220.66722106933594,220.57733154296875,46.53868615092061,222.17194396972656,223.22282077781972,1.06921782943445,0.0,
2024-09-10,218.67940838073807,220.57732363843863,219.86810302734375,220.66722106933597,46.71211697862456,222.3129391479492,222.97943032939276,0.7498114749659521,0.0,
2024-09-11,221.21662032032157,218.67940838073807,222.41529846191406,219.86810302734372,45.305034164557405,222.5073956298828,222.6831134434833,0.4272721628449005,0.0,
2024-09-12,222.25546946786713,221.2166203203216,222.52517700195312,222.4152984619141,50.43057828472557,222.6304721069336,222.6576072547624,0.3728963015437898,0.0,
2024-09-13,223.33429284055268,222.25546946786716,222.25547790527344,222.52517700195312,50.64543810987704,222.6855047607422,222.64499484973297,0.3348098401680204,-1.0,
2024-09-16,216.302019591785,223.33429284055268,216.082275390625,222.25547790527344,50.07173748600256,222.7096011352539,222.6078979978797,0.2796400653929822,-1.0,
2024-09-17,215.51289221314667,216.302019591785,216.55174255371094,216.082275390625,39.14211828876449,222.51464965820315,221.98641013052207,-0.259220101942816,-1.0,
2024-09-18,217.31091546092293,215.51289221314667,220.4474639892578,216.5517425537109,40.21095984423188,222.29955383300785,221.46882274225436,-0.6409995465102156,-1.0,
2024-09-19,224.74274368478322,217.31091546092293,228.61846923828125,220.4474639892578,48.321887037434735,222.1452114868164,221.3715504800642,-0.6220398566944993,-1.0,
2024-09-20,229.7172625160979,224.7427436847832,227.94920349121094,228.61846923828125,60.44304375652076,222.0684832763672,222.061733218942,0.0517214569771624,-1.0,
2024-09-23,227.09015412184934,229.7172625160979,226.2211151123047,227.9492034912109,59.21786914726936,222.086325378418,222.6224446734438,0.5256189912046239,1.0,
2024-09-24,228.39870925768025,227.0901541218493,227.1201171875,226.2211151123047,56.05819149145778,222.01033996582032,222.96517519143052,0.7530630690916382,1.0,
2024-09-25,224.6827959331431,228.39870925768025,226.1212158203125,227.1201171875,57.33361745581298,221.87530853271485,223.360883952961,0.9943933461515542,1.0,
2024-09-26,227.05019905798116,224.6827959331431,227.26995849609375,226.1212158203125,55.40917209734116,221.71191772460935,223.62377270223251,1.0924532165949472,1.0,
2024-09-27,228.20893469195548,227.0501990579812,227.53965759277344,227.26995849609372,57.18883645570228,221.6900341796875,223.97102849212408,1.2484687334822129,1.0,
2024-09-30,229.78718847660608,228.20893469195548,232.7439422607422,227.53965759277344,57.61652785708791,221.76733306884765,224.3108979302812,1.3779900067502808,1.0,
2024-10-01,229.2677705196639,229.78718847660608,225.96141052246094,232.7439422607422,64.90289454675496,221.9461233520508,225.11404500937263,1.8789198096700657,1.0,
2024-10-02,225.64175566026316,229.2677705196639,226.53077697753906,225.9614105224609,52.28686800988948,221.99624694824217,225.19474648680963,1.708917325032985,1.0,
2024-10-03,224.8925655126969,225.6417556602632,225.42198181152344,226.53077697753903,53.11084607286969,222.03680541992188,225.32198748592677,1.60166920015223,1.0,
2024-10-04,227.6495326914976,224.8925655126969,226.55075073242188,225.42198181152344,51.25452098659997,222.18429656982423,225.3315107550312,1.4109393545931257,1.0,
2024-10-07,224.25327473060864,227.6495326914976,221.4463653564453,226.55075073242188,53.053445502875256,222.37531524658203,225.447628848116,1.3354723028495812,1.0,
2024-10-08,224.05349542674807,224.25327473060864,225.52188110351562,221.4463653564453,44.97113481719651,222.45486755371093,225.0665561346236,0.8539392003760611,0.0,
2024-10-09,224.9824739985636,224.05349542674807,229.28773498535156,225.5218811035156,51.34461530573296,222.61034271240237,225.1099204173752,0.7920505420747759,0.0,
2024-10-10,227.5296744960524,224.9824739985636,228.7882843017578,229.2877349853516,56.372777117444045,222.82996032714843,225.5078075190872,1.034946056292,0.0,
2024-10-11,229.04800351672907,227.5296744960524,227.2999267578125,228.7882843017578,55.552806725613735,222.97413665771484,225.8202338793416,1.1736123327705172,1.0,
2024-10-14,228.44865815944695,229.04800351672907,231.04580688476562,227.2999267578125,53.07526892959205,223.1627783203125,225.96115701062453,1.150150126132445,1.0,
2024-10-15,233.3532605949055,228.44865815944692,233.59300231933594,231.0458068847656,58.13571963212387,223.39640533447263,226.4454093795904,1.417477579764039,1.0,
2024-10-16,231.34547369396782,233.3532605949055,231.5252685546875,233.59300231933597,61.19989346774939,223.8922985839844,227.126132516709,1.8139636526916547,1.0,
2024-10-17,233.17345903647427,231.34547369396785,231.89486694335938,231.5252685546875,57.51943902191889,224.3875454711914,227.5450978536593,1.9389815160368755,1.0,
2024-10-18,235.9204255737285,233.17345903647427,234.74172973632812,231.89486694335935,58.00558029939893,224.83850067138675,227.9593615764879,2.0443169611611154,1.0,
2024-10-21,234.19234018879644,235.9204255737285,236.22010803222656,234.74172973632807,61.64640281315727,225.27675079345704,228.60530140123456,2.330647837991989,1.0,
2024-10-22,233.6329632952546,234.19234018879644,235.60079956054688,236.22010803222656,63.42000139654934,225.6861001586914,229.33052108037668,2.6463543680822568,1.0,
2024-10-23,233.822752128634,233.6329632952546,230.5063934326172,235.60079956054688,62.12397281938198,226.05229736328124,229.92769045944053,2.8141413797502253,1.0,
2024-10-24,229.7272566761152,233.822752128634,230.31661987304688,230.5063934326172,52.60135251159965,226.24188873291016,229.9828050283145,2.507137080911633,1.0,
2024-10-25,229.4875225740561,229.7272566761152,231.1556854248047,230.31661987304688,52.27986910499768,226.41869445800785,230.014596918289,2.222896653070535,1.0,
2024-10-28,233.06359498314518,229.4875225740561,233.14349365234375,231.1556854248047,53.62929856418903,226.55234741210936,230.12327201414763,2.04180300971052,0.0,
2024-10-29,232.84382710997653,233.0635949831452,233.41319274902344,233.14349365234372,56.74963628115675,226.6991857910156,230.4109121701663,2.0352237117283494,0.0,
2024-10-30,232.35435817157438,232.84382710997653,229.8471221923828,233.41319274902344,57.1707391556612,226.85461456298827,230.696843653867,2.0283900163295243,0.0,
2024-10-31,229.08795100904055,232.3543581715744,225.66172790527344,229.8471221923828,50.20959984365518,226.92633575439453,230.6159178003923,1.7154475608140842,0.0,
2024-11-01,220.72715344034327,229.08795100904052,222.66502380371094,225.66172790527344,43.512968926898445,226.9165466308594,230.14409019133336,1.1168378583950584,0.0,
2024-11-04,220.74713841963055,220.72715344034327,221.76600646972656,222.6650238037109,39.45538037587969,226.88418212890625,229.43179815441687,0.396060837191186,0.0,
2024-11-05,221.5562414690178,220.74713841963052,223.2044219970703,221.76600646972656,38.30146602710797,226.78768829345705,228.70172275587495,-0.2448805005050758,0.0,
2024-11-06,222.36535526416637,221.5562414690178,222.47523498535156,223.2044219970703,41.2614641551122,226.71317016601563,228.1781703026555,-0.6295064580515941,0.0,
2024-11-07,224.38313701629485,222.3653552641664,227.22999572753906,222.4752349853516,40.20835794381718,226.607087097168,227.6350336057694,-0.9818464831832614,0.0,
2024-11-08,227.1699981689453,224.38313701629485,226.9600067138672,227.22999572753903,49.29587535997538,226.626865234375,227.59645856974743,-0.8674100734887418,0.0,
2024-11-11,225.0,227.1699981689453,224.22999572753906,226.9600067138672,48.84193401969953,226.57531616210937,227.53584410728263,-0.7894044877989188,0.0,
2024-11-12,224.5500030517578,225.0,224.22999572753906,224.22999572753903,44.39066549166522,226.48494934082032,227.22100140444996,-0.9370715920760516,0.0,
2024-11-13,224.00999450683594,224.5500030517578,225.1199951171875,224.22999572753903,44.39066549166522,226.51904571533203,226.9361437209346,-1.042086313751014,0.0,
2024-11-14,225.02000427246094,224.00999450683597,228.22000122070312,225.1199951171875,46.24300506818579,226.60929962158204,226.7631771872444,-1.041490075276556,0.0,
2024-11-15,226.39999389648438,225.0200042724609,225.0,228.22000122070312,52.21380943994665,226.73098754882807,226.9019223332881,-0.7818601699203214,0.0,
2024-11-18,225.25,226.3999938964844,228.02000427246094,225.0,46.44347793244116,226.8194409179688,226.7207868729749,-0.8264025332452434,-1.0,
2024-11-19,226.97999572753906,225.25,228.27999877929688,228.0200042724609,51.82130264228034,226.96649658203123,226.84452186340215,-0.61097068182778,-1.0,
2024-11-20,228.05999755859375,226.97999572753903,229.0,228.27999877929688,52.265694590633785,227.13473449707035,226.98123395063027,-0.4144821118604795,0.0,
2024-11-21,228.8800048828125,228.05999755859372,228.52000427246094,229.0,53.54363355133837,227.26642852783203,227.1734973839036,-0.1983786378771981,0.0,
